K,seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,n_switches,Kij_mean_final,Kij_std_final,Kij_min_final,Kij_max_final,Kij_density_weak,Kij_density_strong,Kij_mean_time,Kij_std_time
1.0,4,0.7944306701318038,0.0231959379368611,10.35,2.019777215437386,11,0.2144,0.7328,1832,1.7272814512252808,1.080081820487976,0.0,2.5,0.0758521303258145,0.6644486215538847,1.6544856715202332,1.0737943243980408
1.0,5,0.815680529841134,0.0273141727748191,10.6684,2.2303455875715765,11,0.1836,0.7016,1754,1.819339394569397,1.041195034980774,0.0,2.5,0.0786090225563909,0.701453634085213,1.7143862318992615,1.0323998594284058
1.0,6,0.802612243047926,0.0171168009090424,10.8644,1.941446017791893,11,0.2072,0.7332,1833,1.7512156963348389,1.0804808139801023,0.0,2.5,0.0855263157894736,0.6760401002506266,1.7175819849967957,1.0667279505729674
1.0,7,0.8202872589132335,0.0228634630737514,11.0208,2.2631763872928685,11,0.1824,0.7096,1774,1.8357510566711424,1.0453675985336304,0.0,2.5,0.0866917293233082,0.7123558897243107,1.746587929725647,1.023964182138443
1.0,8,0.7157118058151426,0.0388876934835272,6.086,2.344739644395514,7,0.1508,0.6732,1683,1.5107626914978027,1.1400339603424072,0.0,2.5,0.1420551378446115,0.5783333333333334,1.3780983066558838,1.0780998706817626
1.0,9,0.7124729880510118,0.0657026569496472,6.5044,2.7622419589891107,7,0.128,0.6676,1669,1.639621376991272,1.081620454788208,0.0,2.5,0.096704260651629,0.6429072681704261,1.332927542924881,1.0334811437129974
1.0,10,0.7884415491297827,0.0296540610669259,9.43,2.409211489263656,10,0.1724,0.7048,1762,1.7330920696258545,1.0706747770309448,0.0,2.5,0.0699498746867167,0.6642355889724311,1.608475778102875,1.0547602307796478
1.0,11,0.8334891229867928,0.0122959903927683,12.4164,1.8479748483136884,12,0.2092,0.728,1820,1.8379393815994265,1.0422072410583496,0.0,2.5,0.0673809523809523,0.712468671679198,1.8189582896232608,1.034126218557358
1.0,12,0.7707909653355256,0.0306797119542555,8.4592,2.344255822217362,8,0.168,0.706,1765,1.6640487909317017,1.104960560798645,0.0,2.5,0.0928320802005012,0.6375187969924812,1.531145031452179,1.0639339411258697
1.0,13,0.7735510429215114,0.0142811771618536,9.17,1.9724857413933312,9,0.2096,0.7544,1886,1.6200227737426758,1.1157691478729248,0.0,2.5,0.0978070175438596,0.6168796992481203,1.5953139352798462,1.1038759088516237
1.0,14,0.8231819191035985,0.0196342039900496,11.1464,2.11607349588808,12,0.1928,0.7012,1753,1.8265217542648315,1.0406745672225952,0.0,2.5,0.068796992481203,0.7048872180451128,1.764551022052765,1.0321928942203522
1.0,15,0.6914678639866294,0.0541685461323733,6.3724,2.270884902411393,7,0.1752,0.6828,1707,1.4652938842773438,1.1476231813430786,0.0,2.5,0.1733082706766917,0.5623934837092732,1.3221696650981902,1.076366684436798
1.0,16,0.8307467470228886,0.0161552989808205,12.2164,1.9853390239452808,13,0.2064,0.724,1810,1.840297818183899,1.027535915374756,0.0,2.5,0.0435964912280701,0.7084711779448621,1.8068201780319213,1.0356314313411712
1.0,17,0.7829164177411291,0.0309635761019206,9.2456,2.105535713304336,10,0.1872,0.7108,1777,1.6730552911758425,1.1109462976455688,0.0,2.5,0.0877944862155388,0.6440100250626566,1.6113735461235046,1.0796900081634522
1.0,18,0.811268569790776,0.017562327341296,11.1324,1.8552817144574028,11,0.2148,0.7384,1846,1.750100016593933,1.0910388231277466,0.0,2.5,0.0986215538847117,0.6793734335839599,1.7371450781822204,1.0759666299819943
1.0,19,0.879426350514817,0.0117088826251871,13.652,1.897918860225589,14,0.206,0.7028,1757,2.0245518684387207,0.9318071007728576,0.0,2.5,0.0472055137844611,0.7929699248120301,2.007567477226257,0.9296757280826567
1.05,0,0.8445655454720643,0.0153368475751692,12.4716,2.167300957412237,12,0.1856,0.7236,1809,1.8922525644302368,1.0192841291427612,0.0,2.5,0.076265664160401,0.7377318295739348,1.8512386178970337,1.0028555476665495
1.05,1,0.887638819847528,0.0182336717098288,13.4912,1.9410107057922168,14,0.2044,0.682,1705,2.0467278957366943,0.9136512279510498,0.0,2.5,0.0387343358395989,0.8023182957393483,2.0269395017623903,0.9127088248729706
1.05,2,0.7309558232818707,0.0553598255030663,7.2516,2.5534873095435584,8,0.1584,0.67,1675,1.6060550212860107,1.0953940153121948,0.0,2.5,0.0744736842105263,0.6064160401002506,1.418130762577057,1.0557249248027802
1.05,3,0.8148127480317671,0.0168089321747967,11.376,2.059180419487326,11,0.1932,0.7464,1866,1.769030213356018,1.074018478393555,0.0,2.5,0.0794987468671679,0.6838220551378447,1.7366933989524842,1.0574605119228364
1.05,4,0.8006102495079033,0.0195403487888336,10.6392,1.965762793421424,11,0.2048,0.7344,1836,1.737977147102356,1.074215531349182,0.0,2.5,0.070438596491228,0.6686842105263158,1.694467575550079,1.075786600112915
1.05,5,0.8354181768990111,0.0220257936759476,11.7364,2.131411513528066,12,0.1992,0.7064,1766,1.8787870407104488,1.0178039073944092,0.0,2.5,0.0593358395989974,0.7295488721804512,1.7978664660453796,1.0116363704204558
1.05,6,0.8795089563516846,0.0160591302689285,13.4204,2.022983895141037,13,0.1936,0.6872,1718,2.0359206199646,0.9218515753746032,0.0,2.5,0.0469674185463659,0.7975814536340852,2.006398980617523,0.9290711855888368
1.05,7,0.8328926407666725,0.0180863903062974,11.7,2.093704850259463,12,0.188,0.7088,1772,1.8709022998809812,1.0220551490783691,0.0,2.5,0.0709273182957393,0.7251629072681705,1.803181614875793,1.0169865047931672
1.05,8,0.7804359580875211,0.0209214126931842,9.3688,1.9909762831334783,9,0.1856,0.7208,1802,1.6629197597503662,1.0979293584823608,0.0,2.5,0.072593984962406,0.6334586466165414,1.6103327751159668,1.0888734078407287
1.05,9,0.7413084164157367,0.0548116042216355,7.244,2.516756642983187,8,0.158,0.6984,1746,1.6679705381393433,1.0933547019958496,0.0,2.5,0.1173558897243107,0.6486967418546365,1.4359280109405517,1.0461130368709564
1.05,10,0.7820300743408559,0.0318017470559254,9.1376,2.3614119166295406,9,0.1676,0.708,1770,1.7271101474761963,1.077592134475708,0.0,2.5,0.0798245614035087,0.6633583959899749,1.6055182218551636,1.0656372964382173
1.05,11,0.8742426777845483,0.012998788554899,13.5692,2.021586347401465,13,0.1996,0.7216,1804,2.005106210708618,0.9444238543510436,0.0,2.5,0.0520802005012531,0.7842355889724311,1.9800973749160768,0.9520307505130768
1.05,12,0.7765538194298298,0.0260715148795226,8.79,2.1440848863792685,9,0.1944,0.7084,1771,1.6621277332305908,1.1078813076019287,0.0,2.5,0.0855388471177944,0.6376315789473684,1.5603554081916808,1.0693370354175569
1.05,13,0.7918146239847955,0.0115300143640964,9.982,1.9364080148563727,10,0.2056,0.7632,1908,1.6924036741256714,1.0952098369598389,0.0,2.5,0.072719298245614,0.650438596491228,1.6608879256248474,1.09146790266037
1.05,14,0.8584481362416977,0.0146558563421002,12.954,1.8596462029106504,13,0.2132,0.7044,1761,1.9382977485656736,0.9961371421813964,0.0,2.5,0.0631578947368421,0.7589348370927318,1.9160220789909364,0.9836621642112732
1.05,15,0.7376947163176083,0.0317764952165371,7.5688,2.235993416806051,8,0.168,0.6684,1671,1.5689023733139038,1.123551845550537,0.0,2.5,0.1039974937343358,0.6017042606516291,1.456502718925476,1.087139241695404
1.05,16,0.8686199963864955,0.0150010735032917,13.5632,1.9802034642935051,14,0.2036,0.7196,1799,1.9785751104354856,0.9699618220329284,0.0,2.5,0.0515037593984962,0.7760526315789473,1.9562924075126649,0.9660452663898468
1.05,17,0.8116906877825195,0.0239502087992072,11.2052,2.0436959069294045,11,0.1912,0.7436,1859,1.760892033576965,1.0759501457214355,0.0,2.5,0.086516290726817,0.6793358395989975,1.7269603681564332,1.062321685552597
1.05,18,0.8361794057385076,0.0106558930367538,12.4108,1.9019051921691577,12,0.208,0.7488,1872,1.8574079275131223,1.042572021484375,0.0,2.5,0.0826441102756892,0.724812030075188,1.8360396528244016,1.038200659751892
1.05,19,0.8928150431800724,0.0090606551094333,13.4936,1.835308976712096,14,0.204,0.668,1670,2.07293963432312,0.8981346487998962,0.0,2.5,0.055250626566416,0.8152631578947368,2.0665480518341064,0.8908460760116577
1.1,0,0.8694029212733618,0.0108762363415517,13.8632,2.060214979073786,14,0.196,0.6948,1737,1.9887008666992188,0.9633320569992064,0.0,2.5,0.0638847117794486,0.7798872180451127,1.9658169078826904,0.9537379086017608
1.1,1,0.9141066249568776,0.0113780215369342,13.68,1.9861520586299528,14,0.1976,0.6696,1674,2.161939144134521,0.8103295564651489,0.0,2.5,0.0296741854636591,0.8514912280701754,2.134238121509552,0.8261304891109467
1.1,2,0.7826184680287597,0.0329762023270289,9.2992,2.123223812978745,9,0.184,0.7032,1758,1.7116228342056274,1.0819157361984253,0.0,2.5,0.0811152882205513,0.6594736842105263,1.6019918394088746,1.0640757727622985
1.1,3,0.8394639508138542,0.0142053996744297,12.6108,1.9229465307178983,12,0.204,0.7404,1851,1.8592816591262815,1.0396242141723633,0.0,2.5,0.0913157894736842,0.724812030075188,1.8369374895095825,1.0235149919986726
1.1,4,0.8172469318509232,0.021006593123173,11.712,2.0070515688442088,12,0.19,0.7468,1867,1.7944352626800537,1.0662181377410889,0.0,2.5,0.0757268170426065,0.6959147869674186,1.7614948892593385,1.056086971759796
1.1,5,0.8369276749183915,0.018548358356239,12.4252,1.961531279383533,13,0.2032,0.7056,1764,1.876485109329224,1.012184739112854,0.0,2.5,0.0487719298245614,0.7251253132832081,1.821990892887116,1.0147939801216126
1.1,6,0.896447771439296,0.0101964673595149,13.8744,1.9358266038052063,14,0.1968,0.6828,1707,2.1033408641815186,0.8867946863174438,0.0,2.5,0.0718671679197995,0.8331203007518797,2.10628643989563,0.8642776691913605
1.1,7,0.8641354394026676,0.0152480113634708,12.966,1.9809199882882704,13,0.2068,0.6896,1724,1.970669269561768,0.962402641773224,0.0,2.5,0.0422681704260651,0.7677694235588972,1.934496681690216,0.967037581205368
1.1,8,0.8198345046420492,0.0161333197185588,11.4348,2.0392520589667185,12,0.1944,0.742,1855,1.801800847053528,1.0472866296768188,0.0,2.5,0.0615413533834586,0.6927694235588973,1.770871512889862,1.0529135322570802
1.1,9,0.7875997047343125,0.0284054935544622,9.5144,2.2201334734650526,10,0.174,0.7096,1774,1.7210742235183716,1.074954867362976,0.0,2.5,0.0729448621553884,0.6569548872180451,1.6030164790153505,1.0512450277805327
1.1,10,0.8183152641379698,0.0215682394393848,11.1512,2.1217772173345626,10,0.1732,0.716,1790,1.802994966506958,1.0549575090408323,0.0,2.5,0.0757769423558897,0.696203007518797,1.746084945201874,1.0438455104827882
1.1,11,0.9015327179582427,0.0080421319412648,13.9208,1.9345612835989456,14,0.2108,0.6688,1672,2.121898412704468,0.8602541089057922,0.0,2.5,0.0482957393483709,0.8376817042606516,2.113477625846863,0.8597576713562012
1.1,12,0.7779713043227313,0.0255679619841899,9.62,2.104566463668943,9,0.1988,0.716,1790,1.6431437730789185,1.1235116720199585,0.0,2.5,0.1186340852130325,0.6336716791979949,1.6034970688819885,1.0814936912059785
1.1,13,0.8325315169373793,0.0101533216555374,12.2128,1.937296095076847,13,0.2036,0.7612,1903,1.830118417739868,1.0530564785003662,0.0,2.5,0.0855263157894736,0.7119298245614035,1.819280424118042,1.041510192155838
1.1,14,0.90726412168314,0.0091584572711868,13.2344,2.0260939366179445,13,0.1964,0.6428,1607,2.133458137512207,0.8486737608909607,0.0,2.5,0.0521804511278195,0.8424937343358396,2.118938603401184,0.8422682332992554
1.1,15,0.7640823678347107,0.0301727099408004,8.6872,2.028338275534926,9,0.192,0.6956,1739,1.611933350563049,1.129550814628601,0.0,2.5,0.1304636591478696,0.6189974937343359,1.570991144180298,1.0918391847610474
1.1,16,0.8801995271575223,0.0150593514303227,13.8344,1.86627346334882,14,0.2176,0.6964,1741,2.020735025405884,0.9522993564605712,0.0,2.5,0.0845488721804511,0.7979573934837093,2.018241496086121,0.9343403244018554
1.1,17,0.8236602680122891,0.0180932235187443,12.0704,2.1588524359020003,13,0.1876,0.746,1865,1.7991572618484497,1.0696760416030884,0.0,2.5,0.0926065162907268,0.6996115288220551,1.780463683605194,1.0509281599521636
1.1,18,0.858556905396436,0.0092932191538037,13.2912,1.8929349064349783,13,0.2028,0.7412,1853,1.935986280441284,0.9989429116249084,0.0,2.5,0.0645614035087719,0.7581954887218045,1.9295106410980225,0.9941842734813692
1.1,19,0.9244221001460714,0.0092697187956952,12.4736,1.929275262890187,12,0.2028,0.5896,1474,2.20892333984375,0.769593358039856,0.0,2.5,0.0438095238095238,0.8743609022556391,2.2030207824707038,0.7675387489795685
1.15,0,0.8987346452385909,0.0111722206054393,13.5456,1.8935471053026385,14,0.2108,0.6692,1673,2.1033568382263184,0.8732508420944214,0.0,2.5,0.0416917293233082,0.8286842105263158,2.0786729001998903,0.8769518446922302
1.15,1,0.9264462556920076,0.0102175700776615,13.2924,1.868823758410621,14,0.2124,0.6172,1543,2.2085161209106445,0.7700322866439819,0.0,2.5,0.0304761904761904,0.8745864661654136,2.192997975349426,0.7721600139141083
1.15,2,0.8368113870796158,0.0267244391570236,11.98,1.8866902236456309,12,0.2196,0.72,1800,1.8416752815246584,1.05883526802063,0.0,2.5,0.1176942355889724,0.7217543859649123,1.8428453087806704,1.0220028352737427
1.15,3,0.8692425429066023,0.0132095251356817,13.3804,1.8881990996714304,13,0.2096,0.736,1840,1.9763866662979128,0.9743462800979614,0.0,2.5,0.0773934837092731,0.7757268170426065,1.9568559074401852,0.9654536819458008
1.15,4,0.8375982540979058,0.0221788447835204,12.2016,1.9403498241296595,13,0.1976,0.7312,1828,1.866200804710388,1.034761667251587,0.0,2.5,0.0801629072681704,0.7292481203007519,1.8352927708625792,1.0268377697467803
1.15,5,0.8445993987253083,0.0168027368710903,12.8336,1.9535380825568769,13,0.2096,0.716,1790,1.8881819248199463,1.0141812562942505,0.0,2.5,0.0495238095238095,0.7333959899749374,1.855069663524628,1.005722426176071
1.15,6,0.9235559074696864,0.0096751872248616,12.9184,1.8722557090312213,13,0.2272,0.5932,1483,2.215174674987793,0.7683913111686707,0.0,2.5,0.0333583959899749,0.8790852130325815,2.209233179092408,0.7628350758552551
1.15,7,0.9121783010776148,0.0100577282401929,13.374,1.7773362090499365,13,0.2172,0.6312,1578,2.1598949432373047,0.8158166408538818,0.0,2.5,0.0434085213032581,0.8515037593984962,2.1374940633773805,0.8251327657699585
1.15,8,0.8810907797287415,0.0105592327708949,13.8336,1.939977072029461,14,0.2132,0.7148,1787,2.026890993118286,0.9393677115440368,0.0,2.5,0.0613408521303258,0.7975187969924812,2.025762314796448,0.9237753701210022
1.15,9,0.7829646812901129,0.0271502497339861,9.894,2.1100625583143264,10,0.1836,0.7292,1823,1.7028608322143557,1.0809298753738403,0.0,2.5,0.0755263157894736,0.6490601503759399,1.6216246128082277,1.0690958070755006
1.15,10,0.8549286683359092,0.014484167107528,12.928,1.972312348488444,13,0.2008,0.706,1765,1.9499534368515012,0.98639976978302,0.0,2.5,0.0631829573934837,0.7672055137844611,1.911501557826996,0.9872216975688934
1.15,11,0.9249241545093376,0.0143162287855993,12.764,1.846159256402329,13,0.204,0.6212,1553,2.201320171356201,0.7893404960632324,0.0,2.5,0.0570050125313283,0.8746616541353384,2.197846727371216,0.7756850695610047
1.15,12,0.7919229632194161,0.0298362904268401,9.9292,1.905619941121524,10,0.2196,0.7072,1768,1.679309964179993,1.1236257553100586,0.0,2.5,0.1537218045112782,0.6531578947368422,1.6581719708442688,1.07468061208725
1.15,13,0.8471868473983597,0.0119600382108694,13.0308,1.9667870652411763,13,0.202,0.7484,1871,1.8815877437591555,1.0348252058029177,0.0,2.5,0.0838220551378446,0.7370927318295739,1.882775480747223,1.0157327699661254
1.15,14,0.9271523885188832,0.0103886301458366,13.0596,1.9011701238973853,13,0.2068,0.6,1500,2.212221145629883,0.7775903940200806,0.0,2.5,0.0651378446115288,0.8794611528822055,2.2117973041534422,0.7558240413665771
1.15,15,0.8019722990894663,0.0267673697626371,10.4444,2.082044341506684,11,0.1968,0.6968,1742,1.740351319313049,1.0903807878494265,0.0,2.5,0.1051629072681704,0.6770676691729324,1.7128531384468078,1.0665111446380615
1.15,16,0.897125610626187,0.0135528675459502,13.7796,1.9139027770500776,13,0.206,0.6928,1732,2.080872774124145,0.9087555408477784,0.0,2.5,0.0866165413533834,0.8248370927318296,2.085182819366455,0.8815210461616516
1.15,17,0.8557375138262767,0.0158768698926861,12.9372,1.940014474172809,13,0.2096,0.7292,1823,1.9282889366149905,1.0010855197906494,0.0,2.5,0.0606265664160401,0.7542230576441102,1.9039409160614011,0.9981977653503418
1.15,18,0.8744171400399285,0.0134155883780897,13.6068,1.9341648740477115,14,0.1928,0.722,1805,2.001408100128174,0.9631384015083312,0.0,2.5,0.0531328320802005,0.7886842105263158,2.0020904326438904,0.9490420758724212
1.15,19,0.9347250536584772,0.0089142423901708,11.7424,1.7744977430247693,12,0.2212,0.5672,1418,2.2489912509918213,0.7264339327812195,0.0,2.5,0.0341854636591478,0.8931954887218045,2.24855028629303,0.7177325832843781
1.2,0,0.9148137515685476,0.0090888761096729,13.672,1.9288379921600467,13,0.1964,0.6688,1672,2.16547966003418,0.8162030577659607,0.0,2.5,0.035375939849624,0.8560275689223058,2.150917315483093,0.8176017653942108
1.2,1,0.9284430057403326,0.0103315641277781,13.1,1.684636459299157,13,0.2296,0.612,1530,2.227968454360962,0.7510743141174316,0.0,2.5,0.0396115288220551,0.8838345864661654,2.2094458150863647,0.7554086220264434
1.2,2,0.8798122958841185,0.0169138557902578,13.3048,1.994967909516341,13,0.184,0.6772,1693,2.0228867530822754,0.9358316659927368,0.0,2.5,0.0619924812030075,0.7937218045112782,2.008736870288849,0.9327946937084198
1.2,3,0.8840257232250979,0.0110522274616421,13.8364,1.9407305428626611,13,0.2056,0.7084,1771,2.042458295822144,0.9214261770248412,0.0,2.5,0.0452130325814536,0.8021052631578948,2.017128365039825,0.9285362315177916
1.2,4,0.8595328090865741,0.0142113293448916,13.0848,1.9062027594146431,13,0.1984,0.7352,1838,1.927748680114746,1.0137460231781006,0.0,2.5,0.0791854636591478,0.7585087719298246,1.9308452367782596,0.984727908372879
1.2,5,0.8587170785146493,0.016898644144932,13.1832,1.9514194218568188,13,0.2032,0.7056,1764,1.9502465724945068,0.9753988981246948,0.0,2.5,0.0501127819548872,0.7589724310776942,1.907167387008667,0.9796194469928742
1.2,6,0.935667205073088,0.0085772488529576,11.624,1.569274991835402,12,0.248,0.558,1395,2.267809629440308,0.7076283097267151,0.0,2.5,0.0509774436090225,0.9026065162907267,2.2662402248382567,0.6964507353305817
1.2,7,0.9383182401088146,0.0079322088166609,11.9076,1.5899252309464116,12,0.26,0.5276,1319,2.2671501636505127,0.6916720271110535,0.0,2.5,0.0238471177944862,0.8979197994987469,2.2594630098342896,0.6997384428977966
1.2,8,0.918431106429462,0.0106026060904072,13.1484,1.918535232931624,13,0.2072,0.6224,1556,2.187453269958496,0.792705237865448,0.0,2.5,0.0302380952380952,0.8655012531328321,2.1819492769241333,0.791830049753189
1.2,9,0.7970257918876019,0.0289299974886407,10.1376,1.989639726181602,10,0.2168,0.6928,1732,1.7159481048583984,1.093266248703003,0.0,2.5,0.0934461152882205,0.6605639097744361,1.6692712879180909,1.0607509887218476
1.2,10,0.9074247083096404,0.0097493481180327,13.6776,1.9958101713339371,13,0.2112,0.674,1685,2.130159854888916,0.8554249405860901,0.0,2.5,0.0493984962406015,0.8423182957393484,2.120584368705749,0.8445735585689544
1.2,11,0.9402676629319352,0.0088958321440764,11.8112,1.6907851903775355,12,0.2252,0.5564,1391,2.275920152664185,0.6829134821891785,0.0,2.5,0.019110275689223,0.9026315789473685,2.267006812095642,0.6921323478221894
1.2,12,0.8120656242452544,0.0280930805267744,11.0868,2.0577817571355808,11,0.2132,0.7348,1837,1.7621121406555176,1.0861107110977173,0.0,2.5,0.1128696741854636,0.6849749373433583,1.7365327858924866,1.0579170656204224
1.2,13,0.872585843571344,0.0131880872589497,13.848,1.832183396933833,14,0.218,0.722,1805,2.0003581047058105,0.952858567237854,0.0,2.5,0.040250626566416,0.7843984962406015,1.9773528456687928,0.9598887395858764
1.2,14,0.9467816769622166,0.0090704031955184,10.7272,1.720691767865471,11,0.2136,0.466,1165,2.3043999671936035,0.6508187055587769,0.0,2.5,0.0255764411027568,0.917092731829574,2.300880212783813,0.641502879858017
1.2,15,0.8466220606167971,0.0193689048383499,12.2372,1.802258627389532,12,0.208,0.688,1720,1.9016650915145876,1.0078791379928589,0.0,2.5,0.0658270676691729,0.7423684210526316,1.8822624158859251,1.0030780816078186
1.2,16,0.916933438489444,0.0140092081151405,12.926,1.8621825904029925,13,0.2088,0.622,1555,2.174909830093384,0.809105396270752,0.0,2.5,0.0359273182957393,0.8610651629072682,2.1686665058135985,0.8044394290447235
1.2,17,0.8715706254466928,0.0209738472658553,13.3192,1.9660395113018456,13,0.2092,0.7024,1756,1.9997531175613403,0.9539610147476196,0.0,2.5,0.0538721804511278,0.7843859649122807,1.9782320284843444,0.9589405393600464
1.2,18,0.9133136424077504,0.0115181037941897,13.0768,1.9325893924990896,13,0.2036,0.6484,1621,2.1596715450286865,0.8302208781242371,0.0,2.5,0.0578696741854636,0.8559774436090225,2.1594322776794432,0.8182779920101165
1.2,19,0.9525554619957016,0.0076136786887991,9.902,1.520919458748556,10,0.2508,0.4316,1079,2.339449644088745,0.5915135145187378,0.0,2.5,0.0240852130325814,0.9312155388471178,2.330208802223205,0.6031645500659942
