seed,K,R_mean,R_std,R_var,R_ac1,recovery_proxy,R_min,R_max,R_range,rolling_var_mean,rolling_var_max,rolling_ac1_mean
0,0.85,0.7883551236206033,0.000233892068792541,5.4705499844054736e-08,0.9993222675218236,0.03660939445788254,0.7879239789519831,0.7888285634800268,0.0009045845280437614,4.942582477478462e-08,1.1626528421934816e-07,0.9992627609171576
0,0.875,0.8121832770376813,1.6476033345328573e-05,2.71459674796379e-10,0.9993954582169057,0.03545018760535304,0.8121456464487247,0.8122314926113543,8.584616262963252e-05,2.123547917406402e-10,1.0512426679835246e-09,0.9992834797091453
0,0.9,0.8321696824985813,1.048135198471573e-06,1.0985873942750438e-12,0.9994841896441947,0.0324482355098984,0.8321674708041251,0.8321734644403901,5.993636264967073e-06,6.931858531838884e-13,5.509487270281557e-12,0.9993145021337664
0,0.925,0.8489248248226305,7.862779858409955e-08,6.182330710181728e-15,0.9996539862608244,0.022892068595044248,0.8489247462804028,0.848925138873441,3.925930381898368e-07,2.301433995093444e-15,2.369523780217433e-14,0.9993155853951406
0,0.95,0.8629154157504952,8.07050249916221e-09,6.513301058898347e-17,0.9999104328313729,0.010140472492787326,0.8629154109413641,0.8629154437457441,3.280437999020336e-08,8.786028240624346e-18,1.0909852758768397e-16,0.9993306370174988
0,0.975,0.8747127082525537,1.1107000191994434e-09,1.233654532649644e-18,0.9999824509009576,0.005173711499017575,0.8747127076007439,0.8747127127354161,5.1346721319234234e-09,5.455783560546122e-20,6.361331925400123e-19,0.999510784195268
0,1.0,0.8847875583628757,1.8058960245107985e-10,3.261260451343906e-20,0.9999978892280558,0.005755166070787068,0.8847875582669582,0.8847875591924487,9.254904620448201e-10,1.2702642988961537e-21,2.6681991103609476e-20,0.9999883781439626
0,1.025,0.8934885212756847,3.005206221732676e-11,9.031264435140786e-22,0.9999998309538362,0.005814315047412173,0.8934885212607416,0.8934885214119748,1.512331371245068e-10,4.218821445257752e-23,8.3633069563216985e-22,0.9999458011055385
0,1.05,0.9010769761374968,5.092411800739959e-12,2.5932657948315596e-23,0.9999999759128575,0.006007178319480166,0.9010769761350761,0.9010769761610419,2.59657850776307e-11,1.309126557761462e-24,2.4739649519812817e-23,0.9945174856302479
0,1.075,0.9077534490325909,8.875543276797175e-13,7.877526845829953e-25,0.9999999843583629,0.006417124678399704,0.9077534490321867,0.9077534490368656,4.67892391498026e-12,4.163190516981138e-26,8.535851053543007e-25,0.8931519105633506
0,1.1,0.9136740180580367,1.5767911379678694e-13,2.486270292774009e-26,0.9999996464210607,0.0072562679753421745,0.9136740180579677,0.9136740180588235,8.558709296835332e-13,1.6320265742934946e-27,3.077877047372948e-26,0.7444937257679153
0,1.125,0.9189614798193132,2.833949094826829e-14,8.031267472069803e-28,0.999988528231354,0.011155140990623428,0.9189614798193009,0.9189614798194589,1.5798473640415978e-13,1.3968591732479105e-28,1.116526741926221e-27,0.6628358079389844
0,1.15,0.9237134356908763,5.147185456626384e-15,2.6493518124906156e-29,0.9996315353399299,0.03668856474780091,0.923713435690874,0.9237134356909035,2.942091015256665e-14,3.016115415553596e-29,4.32129710138964e-29,0.4316428406787685
0,1.175,0.9280082227630636,9.581101249192201e-16,9.179750114727236e-31,0.9899307579757263,0.20885079587196081,0.928008222763063,0.9280082227630692,6.106226635438361e-15,2.706553961167568e-29,2.9144951537455026e-29,0.7988899218001857
0,1.2,0.9319093005472702,3.117135151074838e-16,9.71653155006635e-32,0.8381214934055848,0.4332142857142857,0.9319093005472701,0.9319093005472715,1.4432899320127035e-15,1.051753587383051e-30,1.1409627021855744e-30,0.23074006607232464
1,0.4,0.15234723000514622,0.03617267474019684,0.0013084623978600748,0.9999737984224039,0.006527643984311613,0.10311192917039311,0.21183692874346136,0.10872499957306825,0.00010377918328334969,0.00036008545070057084,0.9997421034393861
1,0.425,0.1425349041889589,0.0569332927162415,0.003241399819513237,0.9999923072128152,0.004389152352552635,0.07621332470436941,0.26228626260562055,0.18607293790125112,9.401907374697757e-05,0.00042226598936719175,0.9998276360455391
1,0.45,0.22842395229996626,0.037812527590815534,0.0014297872428061858,0.9999746665619912,0.007748910386608023,0.1272557535013899,0.2799374082053072,0.1526816547039173,0.00011177831777998023,0.000367327787326711,0.9997535025779736
1,0.475,0.3148094361499974,0.036716505063178036,0.0013481017440543782,0.9999566441334752,0.008658572465619416,0.23722628353791173,0.3579082824456105,0.12068199890769879,0.00015173778879354775,0.0007953105106026636,0.999580744410043
1,0.5,0.47138296375501665,0.03035575035318851,0.0009214715795051044,0.9999484836917503,0.00894630398463844,0.40735118948356913,0.5110792103793252,0.10372802089575611,0.00012593458860344524,0.0006672581124912843,0.9996731770640233
1,0.525,0.5208004514690563,0.03021722191674263,0.0009130805003656711,0.9999510619646778,0.00933222042845994,0.47678833660496506,0.5756714558555409,0.09888311925057586,0.00010035984986354959,0.0005848527426663969,0.9996561010832887
1,0.55,0.545228574406847,0.028969196288526733,0.000839214333603191,0.9999548483877035,0.009369876147605663,0.4983600912255519,0.5933974195134211,0.09503732828786915,9.197541648258288e-05,0.0002854419427088717,0.9994837832661427
1,0.575,0.570814194054765,0.020475122769573976,0.00041923065242912666,0.9999050854746357,0.01434263809735694,0.5209016361190245,0.600971141557728,0.0800695054387035,6.133604170094918e-05,0.000350714288548696,0.999049404301696
1,0.6,0.5729981437837536,0.02516891561136671,0.000633474313052099,0.9998373355844539,0.01822535597933211,0.5192544254267248,0.6222243271404064,0.10296990171368159,0.00012243629812821313,0.0005331141925782349,0.9989373495273649
1,0.625,0.6002558521728091,0.029297592467270997,0.0008583489243782943,0.9998394525496366,0.015548322647348524,0.5475732523879198,0.6624040352506051,0.11483078286268533,0.0001595889816057624,0.0007940404316320075,0.998775830141616
1,0.65,0.5985244276848461,0.03554296133436392,0.001263302100416089,0.9997896162553239,0.01870912491871638,0.5342490560443414,0.6799321940856665,0.14568313804132516,0.000273861525183837,0.001520322468223124,0.9981988892511395
1,0.675,0.6150887533981415,0.03125023419676138,0.0009765771373524345,0.9998685522334981,0.015867791846051683,0.5651734473705229,0.6869390036123896,0.12176555624186669,0.00010097985624398114,0.00036453125078952166,0.9976688207564003
1,0.7,0.6248748825261556,0.022958657833823056,0.0005270999695305647,0.9996997189464194,0.02186069957657427,0.5762075602637456,0.672428807251201,0.09622124698745538,0.00014946400573823276,0.0008326305463320615,0.998240723446971
1,0.725,0.6953023906671493,0.006078062112174251,3.6942839039448115e-05,0.9985102184890581,0.04330919626873109,0.684099719522576,0.7125464848805069,0.028446765357930892,1.7872757311335967e-05,4.994276930557797e-05,0.9957840484449463
1,0.75,0.7556544012241357,0.0034381189272256864,1.1820661757747504e-05,0.9959122577307993,0.05029725089516011,0.7479573520637104,0.7638447180433643,0.0158873659796539,6.47078432428745e-06,1.4109327374803966e-05,0.9882172818794406
