topology,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
modular,0.2,0.05690004249017937,0.008060680812527626,0.02549582660477928,0.004586425709239489,0.026521739130434784,0.006126059428294271,0.16098819626402722,0.019022032744305768,0.9737173913043478,0.006151140843635505,0.019282608695652174,0.00440528395381726,0.7957391304347826,0.09605393056174519,8.858203504970405e-05,4.9818516189511514e-05
modular,0.3,0.0689273721932547,0.010229604660236287,0.03336026456912037,0.004802236511435034,0.03156521739130434,0.00758515482203635,0.17501636106236337,0.02065274515401187,0.9686956521739131,0.007557032843548296,0.022,0.004881238052674029,0.7403695652173913,0.10794544539799225,0.0001316117074225134,6.85672926541358e-05
modular,0.4,0.08556736540647747,0.018937832533589515,0.03960796533586847,0.008641041761093027,0.042543478260869565,0.011734701257832941,0.20371112404071673,0.027399313469079836,0.9582391304347826,0.011182653358915183,0.02817391304347826,0.006076486582323352,0.6286086956521739,0.11976086343835929,0.0002670765577374331,0.00019030109748950885
modular,0.5,0.10891363435049257,0.028666212829404566,0.047520477173036375,0.01304210767630993,0.05839130434782609,0.023235930513306798,0.23765803188737436,0.04817619050149972,0.9435869565217392,0.02121138593407918,0.035304347826086956,0.01172988872596115,0.533304347826087,0.14274818762472002,0.0005969032174417417,0.0005630741871220626
modular,0.6,0.14169027768135706,0.030743977505618313,0.06525716633811654,0.015468476479932176,0.09945652173913043,0.04102407014073991,0.31039752384083774,0.06973237262105934,0.9068695652173913,0.035043245452378365,0.05510869565217391,0.01921806174213894,0.4134130434782609,0.127336917577158,0.002046626721266783,0.0017750850770131754
modular,0.7,0.21570978562845303,0.06583074265199894,0.07226918568938069,0.021203666818149714,0.2806521739130435,0.1985409168712395,0.5066155336483295,0.2029453840338962,0.7750217391304348,0.13165179567309307,0.11932608695652173,0.06142918218111367,0.22743478260869568,0.1494076054753347,0.02359290654778826,0.029406687664502787
modular,0.8,0.4067068795594372,0.13895838927842982,0.06827596981754161,0.0341645359258805,1.9754782608695654,1.7779141644750933,1.1717321968984022,0.4324263739159111,0.43754347826086953,0.1933924050373662,0.33639130434782605,0.15880361206614044,0.1108695652173913,0.046445434546464624,0.30965460448949184,0.2609702253692037
modular,0.9,0.6579977108399998,0.07774559131253969,0.03601021996289112,0.030816712249154863,5.708913043478261,1.2276263807419026,1.6313247436774945,0.28346495234894103,0.24736956521739129,0.026894249693946437,0.49723913043478263,0.05737002500589656,0.08652173913043479,0.0,0.6107427329593818,0.1299818576559548
modular,1.0,0.7855890101734638,0.03495485592587912,0.014002028831342318,0.009971878427085051,6.5656304347826095,0.6189652878469414,1.6182286659995921,0.12683970692549992,0.2513913043478261,0.025771008152725438,0.33943478260869564,0.09523584243868727,0.08652173913043479,0.0,0.41201877242957174,0.11736148691452537
modular,1.1,0.845858253806832,0.023967191698860902,0.006323027622839541,0.001985653863705754,5.613043478260869,1.023597530909027,1.441840235859865,0.23030501255610725,0.28147826086956523,0.04590231134536779,0.17639130434782607,0.08993415604009698,0.08678260869565217,0.0011666441621738049,0.1986079723955159,0.13037975752935227
