seed,K,init_kind,R_mean,R_std,cluster_mean,cluster_std,cluster_final,single_cluster_fraction,multi_cluster_fraction
19,1.05,three_clusters,0.9187553515714028,2.982245866588586e-16,1.015,0.12155245781143217,1,0.985,0.015
19,1.075,three_clusters,0.9232298547952578,1.0105469280107125e-16,1.032,0.176,1,0.968,0.032
19,1.1,three_clusters,0.9273176954861042,2.2649638130145463e-16,1.036,0.18629009635512028,1,0.964,0.036
19,1.125,three_clusters,0.9310651430536653,3.0303191209571215e-16,1.024,0.15304901175767188,1,0.976,0.024
19,1.15,three_clusters,0.9345113434630636,1.570681133000035e-16,1.0055,0.0739577582137263,1,0.9945,0.0055
19,1.175,three_clusters,0.9376896622802701,2.2108496385912937e-16,1.0,0.0,1,1.0,0.0
19,1.2,three_clusters,0.9406287283198721,1.1569781106602254e-16,1.0,0.0,1,1.0,0.0
0,0.4,near_sync,0.08921691890995777,0.03875101496110669,0.0,0.0,0,1.0,0.0
0,0.425,near_sync,0.09186502102379566,0.041688851393557054,0.0045,0.06693093455196934,0,1.0,0.0
0,0.45,near_sync,0.09324941303332591,0.045472545122940335,0.002,0.044676615807377355,0,1.0,0.0
0,0.475,near_sync,0.10185277093003611,0.059790909092201264,0.0005,0.02235508890610816,0,1.0,0.0
0,0.5,near_sync,0.13305862247123204,0.073092086981031,0.005,0.07053367989832944,0,1.0,0.0
0,0.525,near_sync,0.1543011395395852,0.04843323467244396,0.019,0.14013921649559768,0,0.9995,0.0005
0,0.55,near_sync,0.12064729392140114,0.0662207087340049,0.007,0.08337265738837882,0,1.0,0.0
0,0.575,near_sync,0.2419538732758785,0.11900686927457096,0.194,0.5043451199327699,2,0.961,0.039
0,0.6,near_sync,0.3475452105274773,0.14317894324067407,0.717,1.0643829198178634,1,0.801,0.199
0,0.625,near_sync,0.42151038375666683,0.08242810972181225,1.5525,1.2333871046836835,2,0.508,0.492
0,0.65,near_sync,0.47260523346456307,0.14547214348955195,2.342,1.3472327193176388,3,0.2615,0.7385
0,0.675,near_sync,0.6543620389143435,0.004770337607138547,2.349,1.074801842201622,4,0.2725,0.7275
0,0.7,near_sync,0.7215427574807329,0.0031680551183367878,1.249,0.6395302963894673,1,0.834,0.166
0,0.725,near_sync,0.7609958913493389,0.0018951200289738486,1.006,0.07722693830523128,1,0.994,0.006
0,0.75,near_sync,0.7897459494884108,0.0010113793246084618,1.0,0.0,1,1.0,0.0
0,0.775,near_sync,0.8120209832114001,0.00016388404627528538,1.0,0.0,1,1.0,0.0
0,0.8,near_sync,0.8300847215905877,1.0977813306551252e-05,1.0,0.0,1,1.0,0.0
0,0.825,near_sync,0.8450939294010084,7.999517483099829e-07,1.0085,0.09180277773575263,1,0.9915,0.0085
0,0.85,near_sync,0.8578263054495617,6.089584879076812e-08,1.0975,0.2966374049239239,1,0.9025,0.0975
0,0.875,near_sync,0.8687956227815891,4.728167415046754e-09,1.178,0.38251274488570963,1,0.822,0.178
0,0.9,near_sync,0.8783608365280446,3.7129385234664373e-10,1.1975,0.39811273528989255,1,0.8025,0.1975
0,0.925,near_sync,0.8867834982012202,2.940252665703656e-11,1.265,0.4413332074521472,1,0.735,0.265
0,0.95,near_sync,0.8942603945582941,2.3446729268931483e-12,1.3525,0.47774862637165166,1,0.6475,0.3525
0,0.975,near_sync,0.9009434082047544,1.8772333205963e-13,1.313,0.4637143517295965,2,0.687,0.313
0,1.0,near_sync,0.9069522289792092,1.4965929706674763e-14,1.292,0.4546823066713725,1,0.708,0.292
0,1.025,near_sync,0.9123828239354274,1.1826428970661566e-15,1.2685,0.4431791398520467,1,0.7315,0.2685
0,1.05,near_sync,0.9173132720332993,2.7669956385435887e-16,1.216,0.4115142767875739,1,0.784,0.216
0,1.075,near_sync,0.9218078978394951,2.2454243518787783e-16,1.109,0.3116392144772541,1,0.891,0.109
0,1.1,near_sync,0.925920271289137,3.5719172088369375e-16,1.044,0.20509509989270833,2,0.956,0.044
0,1.125,near_sync,0.9296954302212639,1.726030854988904e-16,1.0125,0.11110243021644485,1,0.9875,0.0125
0,1.15,near_sync,0.933171557128428,2.5349822266911906e-16,1.0,0.0,1,1.0,0.0
0,1.175,near_sync,0.9363812644028269,1.603878458025777e-16,1.0,0.0,1,1.0,0.0
0,1.2,near_sync,0.9393525934192689,3.4191444597773393e-16,1.0,0.0,1,1.0,0.0
1,0.4,near_sync,0.07255094469977476,0.04481806449837157,0.0,0.0,0,1.0,0.0
1,0.425,near_sync,0.10019659289958781,0.04902989214619429,0.0,0.0,0,1.0,0.0
1,0.45,near_sync,0.19031320810445781,0.062350269257903386,0.001,0.03160696125855822,0,1.0,0.0
1,0.475,near_sync,0.27009812396232996,0.06503253571467305,0.019,0.13652472303579302,0,1.0,0.0
1,0.5,near_sync,0.2860168380632016,0.07993604629357917,0.0525,0.22747252581355842,0,0.999,0.001
1,0.525,near_sync,0.3671558787274344,0.11306857188846559,0.4215,0.7660533597602716,0,0.891,0.109
1,0.55,near_sync,0.4253695006928742,0.11441917577870109,0.9705,1.2828210124565316,0,0.7235,0.2765
1,0.575,near_sync,0.45814221179741266,0.059184704698628306,1.4445,1.103594015025453,2,0.538,0.462
1,0.6,near_sync,0.6036930631024998,0.009663517898500944,2.604,1.1163261172256072,3,0.159,0.841
1,0.625,near_sync,0.6912100112393177,0.007672922548546555,1.7535,0.7554718724082321,2,0.4175,0.5825
1,0.65,near_sync,0.7409496093263498,0.0040638200424338595,1.3665,0.5368218978394975,1,0.6615,0.3385
1,0.675,near_sync,0.7757234635110456,0.0019540351002633968,1.0425,0.20172691937369194,1,0.9575,0.0425
1,0.7,near_sync,0.802173325935888,0.0005748926828799888,1.0,0.0,1,1.0,0.0
1,0.725,near_sync,0.8233036012374283,2.9392986405292234e-05,1.0,0.0,1,1.0,0.0
1,0.75,near_sync,0.840586352323618,1.309714969720322e-06,1.0645,0.24564150707891366,1,0.9355,0.0645
1,0.775,near_sync,0.8550253252588969,6.397617215148429e-08,1.171,0.3765089640367145,1,0.829,0.171
1,0.8,near_sync,0.8673017325018436,3.2322549157852152e-09,1.2825,0.4502152263084846,2,0.7175,0.2825
1,0.825,near_sync,0.8778820672921477,1.6842356446262298e-10,1.352,0.4775939698111776,1,0.648,0.352
1,0.85,near_sync,0.887100574689701,9.341984175667784e-12,1.3835,0.48623836747011234,1,0.6165,0.3835
1,0.875,near_sync,0.8952052504754296,6.063869256275048e-13,1.391,0.48797438457361664,2,0.609,0.391
1,0.9,near_sync,0.9023851945923407,6.187105215104128e-14,1.3555,0.4786645485097053,2,0.6445,0.3555
1,0.925,near_sync,0.9087878045240193,1.1616749000230144e-14,1.136,0.34278856457005674,1,0.864,0.136
1,0.95,near_sync,0.9145300733420386,2.701354227589602e-15,1.073,0.2601365026289083,1,0.927,0.073
1,0.975,near_sync,0.9197062858688769,6.696679017740817e-16,1.0665,0.24915406880081248,1,0.9335,0.0665
1,1.0,near_sync,0.9243934196980248,2.6781469828389123e-16,1.0485,0.21482027371735654,1,0.9515,0.0485
1,1.025,near_sync,0.9286550318439215,1.8193774523218732e-16,1.029,0.16780643611018023,1,0.971,0.029
1,1.05,near_sync,0.9325441163259516,1.1644117316690923e-16,1.008,0.08908422980528034,1,0.992,0.008
1,1.075,near_sync,0.9361052445744493,1.7351120105244291e-16,1.0,0.0,1,1.0,0.0
1,1.1,near_sync,0.9393761949199354,1.2820552451972741e-16,1.0,0.0,1,1.0,0.0
1,1.125,near_sync,0.9423892110132169,1.2629244406312412e-16,1.0,0.0,1,1.0,0.0
1,1.15,near_sync,0.9451719860986889,1.9738878678114302e-16,1.0,0.0,1,1.0,0.0
1,1.175,near_sync,0.9477484416384313,1.1725868436482372e-16,1.0,0.0,1,1.0,0.0
1,1.2,near_sync,0.9501393495514578,1.1300303492944394e-16,1.0,0.0,1,1.0,0.0
2,0.4,near_sync,0.07999615918843218,0.036781552197294974,0.0,0.0,0,1.0,0.0
2,0.425,near_sync,0.08729534025073687,0.03506647820422998,0.0005,0.022355088906108163,0,1.0,0.0
2,0.45,near_sync,0.102111306568024,0.03407410587427791,0.001,0.03160696125855822,0,1.0,0.0
2,0.475,near_sync,0.12477149944899851,0.033269114942344476,0.0,0.0,0,1.0,0.0
2,0.5,near_sync,0.14444203980827988,0.04451924196538392,0.003,0.054690035655501276,0,1.0,0.0
2,0.525,near_sync,0.15724003510975054,0.0875790281682431,0.004,0.06311893535223802,0,1.0,0.0
2,0.55,near_sync,0.17752063790550243,0.07191795284961763,0.023,0.14990330216509573,0,1.0,0.0
2,0.575,near_sync,0.19206517644975787,0.08755101847312659,0.021,0.14338409953687334,0,1.0,0.0
2,0.6,near_sync,0.30725975267784655,0.14064530120217997,0.4475,0.8912035401635252,0,0.8685,0.1315
2,0.625,near_sync,0.3384967039844865,0.15164520121519115,0.791,1.2080227646861628,0,0.7695,0.2305
2,0.65,near_sync,0.4111343608153569,0.06451323913353611,1.385,1.1686637668722344,0,0.583,0.417
2,0.675,near_sync,0.4527983123598085,0.048090793782362876,2.936,1.0554165054612326,3,0.0955,0.9045
2,0.7,near_sync,0.6614812390285518,0.003203079183322288,1.845,0.9570658284569562,1,0.4915,0.5085
2,0.725,near_sync,0.7214915892375054,0.00024340877013385453,1.0,0.0,1,1.0,0.0
2,0.75,near_sync,0.760483115805437,3.499868635810038e-06,1.0,0.0,1,1.0,0.0
2,0.775,near_sync,0.7890668181674357,1.062200131379582e-07,1.0,0.0,1,1.0,0.0
2,0.8,near_sync,0.8114100537933815,5.944376657307332e-09,1.0,0.0,1,1.0,0.0
2,0.825,near_sync,0.8295532867659426,5.898731500517853e-10,1.0,0.0,1,1.0,0.0
2,0.85,near_sync,0.8446692465203917,7.991688984964363e-11,1.0,0.0,1,1.0,0.0
2,0.875,near_sync,0.8575014459318241,1.2654132386887739e-11,1.0,0.0,1,1.0,0.0
2,0.9,near_sync,0.8685534091360203,2.1983080713023434e-12,1.0,0.0,1,1.0,0.0
2,0.925,near_sync,0.8781827765918746,4.0819695170522826e-13,1.0,0.0,1,1.0,0.0
2,0.95,near_sync,0.8866529132682753,7.997801639085639e-14,1.0,0.0,1,1.0,0.0
2,0.975,near_sync,0.894163337907931,1.6401544974746433e-14,1.0,0.0,1,1.0,0.0
2,1.0,near_sync,0.9008687006237349,3.4979919304042497e-15,1.0,0.0,1,1.0,0.0
2,1.025,near_sync,0.9068911607653545,8.707787131578065e-16,1.0,0.0,1,1.0,0.0
2,1.05,near_sync,0.9123287606655225,2.802186199177365e-16,1.0,0.0,1,1.0,0.0
2,1.075,near_sync,0.9172612650260212,2.318080805156701e-16,1.0,0.0,1,1.0,0.0
2,1.1,near_sync,0.9217543384018186,2.052712003552415e-16,1.0,0.0,1,1.0,0.0
2,1.125,near_sync,0.9258625997055199,1.9503304021017994e-16,1.0,0.0,1,1.0,0.0
2,1.15,near_sync,0.9296318981296852,2.2083393688424756e-16,1.0,0.0,1,1.0,0.0
2,1.175,near_sync,0.9331010371134401,1.2026846741488766e-16,1.0,0.0,1,1.0,0.0
2,1.2,near_sync,0.936303099327002,1.7177988309439343e-16,1.0,0.0,1,1.0,0.0
3,0.4,near_sync,0.10460251238611548,0.023215449835862986,0.004,0.063118935352238,0,1.0,0.0
3,0.425,near_sync,0.1120764116961617,0.038282045402379214,0.0,0.0,0,1.0,0.0
3,0.45,near_sync,0.10989991272458124,0.024818954071729914,0.0025,0.04993746088859544,0,1.0,0.0
3,0.475,near_sync,0.15090803759547408,0.05880543874124668,0.002,0.044676615807377355,0,1.0,0.0
3,0.5,near_sync,0.22307243377582375,0.07266201442077116,0.0255,0.1576380347505005,0,1.0,0.0
3,0.525,near_sync,0.27445172880062874,0.08203603288733373,0.033,0.18141389141959335,0,0.9995,0.0005
3,0.55,near_sync,0.3179335865576262,0.1227387931240637,0.1665,0.4286930720223969,2,0.9805,0.0195
3,0.575,near_sync,0.37647147978696605,0.1438417448102792,0.6255,1.0311400244389703,0,0.831,0.169
3,0.6,near_sync,0.3914745802415316,0.14938525685397283,1.0205,1.2833860487008575,3,0.7005,0.2995
3,0.625,near_sync,0.4252817617912774,0.041333346430413066,1.503,1.0913253410417993,1,0.5395,0.4605
3,0.65,near_sync,0.5993177115619179,0.007568994825171153,3.242,1.0646295130231926,4,0.043,0.957
3,0.675,near_sync,0.673770501457492,0.005367432433679307,1.5535,0.6520258813881548,2,0.5225,0.4775
3,0.7,near_sync,0.7221481804767412,0.003180178052475954,1.0535,0.22502833154960736,1,0.9465,0.0535
3,0.725,near_sync,0.7571890644206148,0.0010101832550209443,1.0,0.0,1,1.0,0.0
3,0.75,near_sync,0.7845133532003684,7.809469021260382e-05,1.0,0.0,1,1.0,0.0
3,0.775,near_sync,0.8065174704864521,3.1576119930281086e-06,1.0,0.0,1,1.0,0.0
3,0.8,near_sync,0.8246482143249698,1.5635922977829073e-07,1.0,0.0,1,1.0,0.0
3,0.825,near_sync,0.8399104460998796,8.43432097578256e-09,1.0,0.0,1,1.0,0.0
3,0.85,near_sync,0.8529649591505228,4.854724293876915e-10,1.0,0.0,1,1.0,0.0
3,0.875,near_sync,0.8642719254201786,3.027411375605329e-11,1.0,0.0,1,1.0,0.0
3,0.9,near_sync,0.874165586592452,2.187625290974268e-12,1.0,0.0,1,1.0,0.0
3,0.925,near_sync,0.8828965572565836,2.1340268320648265e-13,1.0,0.0,1,1.0,0.0
3,0.95,near_sync,0.8906575155446943,3.063150423646679e-14,1.0,0.0,1,1.0,0.0
3,0.975,near_sync,0.8975996456881068,5.728694865322436e-15,1.0,0.0,1,1.0,0.0
3,1.0,near_sync,0.9038436031694865,1.2265301607314577e-15,1.0,0.0,1,1.0,0.0
3,1.025,near_sync,0.9094870740580029,4.0640835625101184e-16,1.0,0.0,1,1.0,0.0
3,1.05,near_sync,0.9146101319381664,3.2850221710652975e-16,1.0,0.0,1,1.0,0.0
3,1.075,near_sync,0.9192791237357413,2.8439918194052855e-16,1.0,0.0,1,1.0,0.0
3,1.1,near_sync,0.9235495456499964,2.331468351712829e-16,1.0,0.0,1,1.0,0.0
3,1.125,near_sync,0.9274682092745755,1.0602484567024571e-16,1.0,0.0,1,1.0,0.0
3,1.15,near_sync,0.9310748984418112,1.3063414580892096e-16,1.0,0.0,1,1.0,0.0
3,1.175,near_sync,0.934403653962102,1.3108156465287238e-16,1.0,0.0,1,1.0,0.0
3,1.2,near_sync,0.9374837820430013,9.328516420481494e-17,1.0,0.0,1,1.0,0.0
4,0.4,near_sync,0.1552418018958658,0.03172838259856028,0.0035,0.05905717568594016,0,1.0,0.0
4,0.425,near_sync,0.20444629379786103,0.02864406628121874,0.0,0.0,0,1.0,0.0
4,0.45,near_sync,0.24616677970129877,0.025659150692595077,0.0035,0.05905717568594016,0,1.0,0.0
4,0.475,near_sync,0.2718142237760727,0.04129372287591456,0.0195,0.13827418414150922,0,1.0,0.0
4,0.5,near_sync,0.2999179894734309,0.04488139731508759,0.0295,0.17784754707332906,0,0.9985,0.0015
4,0.525,near_sync,0.3190534608596022,0.05226975101187344,0.0545,0.23351605940491543,0,0.9985,0.0015
4,0.55,near_sync,0.3506192369409941,0.09843173287500152,0.3415,0.7189421047622679,0,0.918,0.082
4,0.575,near_sync,0.3654062480272598,0.08684031418355005,0.546,0.8595836201324453,2,0.864,0.136
4,0.6,near_sync,0.40669442526651267,0.09654667519643054,1.015,1.181005927165482,0,0.7175,0.2825
4,0.625,near_sync,0.4675587767957029,0.07982399630091361,2.0785,1.179973622586539,0,0.3135,0.6865
4,0.65,near_sync,0.5128955948996359,0.01026955841381453,2.854,1.087972426121177,2,0.1025,0.8975
4,0.675,near_sync,0.6439835580163796,0.005166901504516336,1.4405,0.606184584099596,2,0.618,0.382
4,0.7,near_sync,0.7055752758591975,0.003430214665211707,1.0945,0.29252307601281646,1,0.9055,0.0945
4,0.725,near_sync,0.7464001344638022,0.0009549899974282863,1.0,0.0,1,1.0,0.0
4,0.75,near_sync,0.7769099500067909,4.531029384082577e-05,1.0,0.0,1,1.0,0.0
4,0.775,near_sync,0.8007796013963333,1.6791890908115363e-06,1.0,0.0,1,1.0,0.0
4,0.8,near_sync,0.8201234706735773,7.819543611410221e-08,1.0,0.0,1,1.0,0.0
4,0.825,near_sync,0.8362247725823658,3.9123366203212935e-09,1.0,0.0,1,1.0,0.0
4,0.85,near_sync,0.8498874901236814,2.0951413545625693e-10,1.0,0.0,1,1.0,0.0
4,0.875,near_sync,0.8616519565950391,1.3193384563795973e-11,1.174,0.3791094828674165,2,0.826,0.174
4,0.9,near_sync,0.8719001837660945,1.2121417593299825e-12,1.147,0.3541059163583687,1,0.853,0.147
4,0.925,near_sync,0.8809127284279941,1.785347165311381e-13,1.2275,0.419218022036267,1,0.7725,0.2275
4,0.95,near_sync,0.8889018454689958,3.4179062309341326e-14,1.1635,0.36982124060145594,1,0.8365,0.1635
4,0.975,near_sync,0.8960319902815762,7.219578529667129e-15,1.232,0.4221089906647334,1,0.768,0.232
4,1.0,near_sync,0.9024331019432439,1.6016097516714667e-15,1.2405,0.42738711960001785,1,0.7595,0.2405
4,1.025,near_sync,0.9082095408758161,4.441169645583707e-16,1.212,0.408724846320847,2,0.788,0.212
4,1.05,near_sync,0.9134462949232975,2.100053689373493e-16,1.224,0.41692205506545227,2,0.776,0.224
4,1.075,near_sync,0.9182134052416637,2.5438405243138006e-16,1.231,0.42147241902644117,1,0.769,0.231
4,1.1,near_sync,0.9225691958183563,8.981834640567178e-17,1.2185,0.4132284477138524,1,0.7815,0.2185
4,1.125,near_sync,0.9265626773035815,1.721024747082975e-16,1.2035,0.4026012295063194,1,0.7965,0.2035
4,1.15,near_sync,0.9302353675628686,1.237537672871711e-16,1.188,0.3907121702737195,1,0.812,0.188
4,1.175,near_sync,0.9336226916475644,2.6047687195762516e-16,1.172,0.3773804446443933,1,0.828,0.172
4,1.2,near_sync,0.9367550729310995,9.368072144568356e-17,1.1425,0.34956222622016814,1,0.8575,0.1425
5,0.4,near_sync,0.14064767533555017,0.052872216322739383,0.002,0.044676615807377355,0,1.0,0.0
5,0.425,near_sync,0.123591270901429,0.058108649979065376,0.0045,0.06693093455196933,0,1.0,0.0
5,0.45,near_sync,0.18574408279251742,0.031739497581946566,0.003,0.05469003565550127,0,1.0,0.0
5,0.475,near_sync,0.22342683588329254,0.04645426066292551,0.014,0.11749042514179613,0,1.0,0.0
5,0.5,near_sync,0.247270091973436,0.038531921538208856,0.0175,0.1311249404194335,0,1.0,0.0
5,0.525,near_sync,0.2782875812254339,0.07592113195850461,0.0555,0.23962418492297477,0,0.9975,0.0025
5,0.55,near_sync,0.33377806485900996,0.11201140700282083,0.4175,0.752458470614824,0,0.894,0.106
5,0.575,near_sync,0.3890894069968863,0.1322008227501508,0.8775,1.310531857682216,0,0.73,0.27
5,0.6,near_sync,0.4134893258390946,0.08722364995905696,1.236,1.3543647957622054,5,0.6665,0.3335
5,0.625,near_sync,0.4614262359417244,0.08387413095446682,2.3225,1.2947948679231007,3,0.2315,0.7685
5,0.65,near_sync,0.6125852263747669,0.005045218055388468,2.2185,1.1678003896214455,5,0.346,0.654
5,0.675,near_sync,0.6956008286418903,0.0023069013287940455,1.0495,0.21690954335851612,1,0.9505,0.0495
5,0.7,near_sync,0.7427759361444307,0.000415608546703268,1.0,0.0,1,1.0,0.0
5,0.725,near_sync,0.776486031664778,7.73686134825815e-06,1.0,0.0,1,1.0,0.0
5,0.75,near_sync,0.8020909047211696,1.9305116110832072e-07,1.0,0.0,1,1.0,0.0
5,0.775,near_sync,0.822488337119327,6.7532962407849394e-09,1.0,0.0,1,1.0,0.0
5,0.8,near_sync,0.8392521147704616,4.692450933900774e-10,1.0,0.0,1,1.0,0.0
5,0.825,near_sync,0.8533337511404282,6.222568009112279e-11,1.0,0.0,1,1.0,0.0
5,0.85,near_sync,0.8653575157366646,1.0462569692553465e-11,1.0405,0.19712876502428556,1,0.9595,0.0405
5,0.875,near_sync,0.875756842202371,1.9224349428065526e-12,1.067,0.25002199903208516,1,0.933,0.067
5,0.9,near_sync,0.8848455155429806,3.739700266427992e-13,1.0675,0.2508859302551659,1,0.9325,0.0675
5,0.925,near_sync,0.89285812845586,7.625945230000714e-14,1.07,0.2551470164434615,1,0.93,0.07
5,0.95,near_sync,0.8999745980026017,1.6201531044608934e-14,1.0635,0.24386010333795888,2,0.9365,0.0635
5,0.975,near_sync,0.906335795794435,3.575477516913602e-15,1.075,0.2633913438213185,1,0.925,0.075
5,1.0,near_sync,0.9120539317586529,8.226520376308075e-16,1.063,0.24296296014001806,1,0.937,0.063
5,1.025,near_sync,0.9172196911563358,2.2864934703243336e-16,1.0,0.0,1,1.0,0.0
5,1.05,near_sync,0.9219072814241742,2.6044137900372695e-16,1.0,0.0,1,1.0,0.0
5,1.075,near_sync,0.9261780876162463,1.4897273554299456e-16,1.0,0.0,1,1.0,0.0
5,1.1,near_sync,0.9300833747729983,2.153374795176692e-16,1.0,0.0,1,1.0,0.0
5,1.125,near_sync,0.9336663212523033,2.4167441293083775e-16,1.0,0.0,1,1.0,0.0
5,1.15,near_sync,0.9369635723487881,2.0224655876151235e-16,1.0,0.0,1,1.0,0.0
5,1.175,near_sync,0.9400064435440675,2.266051953270936e-16,1.0,0.0,1,1.0,0.0
5,1.2,near_sync,0.9428218636753061,1.404552797382403e-16,1.0,0.0,1,1.0,0.0
6,0.4,near_sync,0.08319431244858544,0.03602415443526682,0.0,0.0,0,1.0,0.0
6,0.425,near_sync,0.09776827949421128,0.039108637468231254,0.0025,0.04993746088859544,0,1.0,0.0
6,0.45,near_sync,0.12139897564308946,0.0587454002929782,0.0015,0.038700775186034715,0,1.0,0.0
6,0.475,near_sync,0.1728768107613366,0.048376036816468085,0.0,0.0,0,1.0,0.0
6,0.5,near_sync,0.2015761443324921,0.05495492731205789,0.017,0.12927103310486848,0,1.0,0.0
6,0.525,near_sync,0.20272297151141974,0.06809368809654108,0.0035,0.059057175685940155,0,1.0,0.0
6,0.55,near_sync,0.21072724185878333,0.031809530060782035,0.009,0.09444045743218316,0,1.0,0.0
6,0.575,near_sync,0.32673921202065564,0.11384385613089186,0.2745,0.6481895941775061,0,0.9445,0.0555
6,0.6,near_sync,0.36129920345619926,0.15116514191983232,0.793,1.1485429900530497,1,0.757,0.243
6,0.625,near_sync,0.3788139565255568,0.13595914141361778,0.864,1.0442719952196364,1,0.7455,0.2545
6,0.65,near_sync,0.3992935549831919,0.11513943068576281,1.1915,1.181451543652976,2,0.6005,0.3995
6,0.675,near_sync,0.4608034257487176,0.18462888520841803,2.111,1.4176314753842059,2,0.325,0.675
6,0.7,near_sync,0.6340900964953774,0.003994563509864294,1.895,0.9949748740546165,2,0.437,0.563
6,0.725,near_sync,0.7112996356159753,0.0015426953056124838,1.0215,0.14504395885385918,1,0.9785,0.0215
6,0.75,near_sync,0.754400685853007,9.3715174987221e-05,1.0,0.0,1,1.0,0.0
6,0.775,near_sync,0.7847367848203931,2.632995927990051e-06,1.0,0.0,1,1.0,0.0
6,0.8,near_sync,0.8079044909145427,9.593973952346386e-08,1.0,0.0,1,1.0,0.0
6,0.825,near_sync,0.8265081003825698,3.9067627693675964e-09,1.0,0.0,1,1.0,0.0
6,0.85,near_sync,0.8419213002379747,1.73177035313586e-10,1.0,0.0,1,1.0,0.0
6,0.875,near_sync,0.8549695391166323,1.498434913623956e-11,1.0,0.0,1,1.0,0.0
6,0.9,near_sync,0.8661930819865497,2.757483114404256e-12,1.0185,0.1347506957310425,1,0.9815,0.0185
6,0.925,near_sync,0.8759672650648941,5.353548199389732e-13,1.049,0.21586801523152985,1,0.951,0.049
6,0.95,near_sync,0.8845644976071162,1.0531867623354198e-13,1.071,0.2568248430350927,1,0.929,0.071
6,0.975,near_sync,0.892189186074271,2.1376087048844665e-14,1.086,0.2803640490505157,1,0.914,0.086
6,1.0,near_sync,0.8989987834423884,4.5010993708687826e-15,1.0,0.0,1,1.0,0.0
6,1.025,near_sync,0.9051171690161743,9.87930072946994e-16,1.0775,0.26738315204963836,1,0.9225,0.0775
6,1.05,near_sync,0.9106435244819483,3.4045129796358595e-16,1.052,0.22202702538204666,1,0.948,0.052
6,1.075,near_sync,0.9156584318880013,1.1327539742364852e-16,1.0915,0.28831883393215924,1,0.9085,0.0915
6,1.1,near_sync,0.9202281869258508,1.8610729195778452e-16,1.067,0.2500219990320852,1,0.933,0.067
6,1.125,near_sync,0.924407925900432,1.247704970194112e-16,1.0,0.0,1,1.0,0.0
6,1.15,near_sync,0.9282439409332764,1.7158244520311815e-16,1.0,0.0,1,1.0,0.0
6,1.175,near_sync,0.9317754256468032,1.0869417947088547e-16,1.0,0.0,1,1.0,0.0
6,1.2,near_sync,0.9350358125189987,1.3728211851437802e-16,1.0,0.0,1,1.0,0.0
7,0.4,near_sync,0.24587028920522327,0.03810694357847967,0.012,0.1088852607105296,0,1.0,0.0
7,0.425,near_sync,0.25755196223634064,0.03621557217012194,0.011,0.10430244484191156,0,1.0,0.0
7,0.45,near_sync,0.2950102790139597,0.029532388186442576,0.027,0.16208331191088118,0,1.0,0.0
7,0.475,near_sync,0.34628468517640915,0.0300301455205655,0.0555,0.23112712951966502,0,0.9995,0.0005
7,0.5,near_sync,0.38036028988266674,0.05850747643067043,0.303,0.7086543586262629,2,0.9345,0.0655
7,0.525,near_sync,0.4136880186938779,0.08333058286378453,0.621,1.0465939996006093,0,0.8435,0.1565
7,0.55,near_sync,0.450036127388701,0.09491466286785687,1.3465,1.4087007311703932,2,0.5905,0.4095
7,0.575,near_sync,0.45553871463519774,0.06337440678685353,1.4835,1.2600506934246734,1,0.5355,0.4645
7,0.6,near_sync,0.485558006950292,0.02509957674492985,2.7625,1.1340607347051568,1,0.127,0.873
7,0.625,near_sync,0.5869307848424721,0.006330377292953429,1.8935,0.7497717986160857,2,0.332,0.668
7,0.65,near_sync,0.6834827826757155,0.0023067412552571437,1.251,0.43474015227489626,1,0.7495,0.2505
7,0.675,near_sync,0.7385972573732065,0.0017540974487257207,1.0,0.0,1,1.0,0.0
7,0.7,near_sync,0.7757695779447662,0.0009303211210674153,1.0,0.0,1,1.0,0.0
7,0.725,near_sync,0.8031886411501032,6.898752461381278e-05,1.0,0.0,1,1.0,0.0
7,0.75,near_sync,0.8247115600384327,2.4095696322763946e-06,1.0,0.0,1,1.0,0.0
7,0.775,near_sync,0.8421243386993127,9.98174086183279e-08,1.0,0.0,1,1.0,0.0
7,0.8,near_sync,0.8565741281149994,4.466486368675459e-09,1.0,0.0,1,1.0,0.0
7,0.825,near_sync,0.8687943320077727,2.145961437055569e-10,1.0,0.0,1,1.0,0.0
7,0.85,near_sync,0.8792824203439866,1.1356877696611124e-11,1.0,0.0,1,1.0,0.0
7,0.875,near_sync,0.8883913601149286,8.027308207032664e-13,1.0,0.0,1,1.0,0.0
7,0.9,near_sync,0.8963804349547165,1.2470022410504272e-13,1.0,0.0,1,1.0,0.0
7,0.925,near_sync,0.9034454507471343,2.738330959613393e-14,1.0,0.0,1,1.0,0.0
7,0.95,near_sync,0.909737662468066,6.2067936420045786e-15,1.0,0.0,1,1.0,0.0
7,0.975,near_sync,0.9153761444997587,1.4289027521012274e-15,1.0,0.0,1,1.0,0.0
7,1.0,near_sync,0.9204561590207099,3.5289552623396235e-16,1.0,0.0,1,1.0,0.0
7,1.025,near_sync,0.9250549823947781,3.357392258659928e-16,1.0,0.0,1,1.0,0.0
7,1.05,near_sync,0.9292360624249056,1.17153519604326e-16,1.0,0.0,1,1.0,0.0
7,1.075,near_sync,0.9330520483262356,1.1001856440839837e-16,1.0,0.0,1,1.0,0.0
7,1.1,near_sync,0.9365470406297796,1.107443988915824e-16,1.0,0.0,1,1.0,0.0
7,1.125,near_sync,0.9397582896442954,1.9607305571618006e-16,1.0,0.0,1,1.0,0.0
