replication,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
higher_noise,0.475,0.10605362152853015,0.022223665222402534,0.04859626303784342,0.008750784693028738,0.054700000000000006,0.01789661668832656,0.23156335930561855,0.042138140905795485,0.9471999999999999,0.016328570734213795,0.038400000000000004,0.010923471161779216,0.55185,0.162735991033876,0.0005478476293919313,0.0003648608173085745
higher_noise,0.5,0.1252633821011518,0.0343102496859139,0.0523887075872018,0.012159797487107597,0.0781,0.038491557515902115,0.2720925986135631,0.07096609346659392,0.9258,0.03517748648717751,0.051949999999999996,0.020620176203579508,0.45694999999999997,0.21189888180712776,0.0014431106842921417,0.0013975903908087146
higher_noise,0.525,0.15823906694082115,0.04369665362362878,0.05791671151958605,0.015151511259999301,0.12745,0.07634041088004002,0.34631322649350427,0.11069765708480625,0.8839,0.06461157447048908,0.08059999999999999,0.03653369829501403,0.3539,0.20686748307927844,0.004985432956424013,0.005940941855196567
higher_noise,0.55,0.20076946800387457,0.062150704830402984,0.06694524463669735,0.013007421113757866,0.23605,0.1699039679740686,0.4644135300773658,0.1558840312578541,0.80115,0.1261927648040445,0.1278,0.06790647162744423,0.2853,0.16007623183970818,0.020416716102010964,0.029497507526652016
higher_noise,0.575,0.23722468913274364,0.08417243846511718,0.07784369352785217,0.01906688354461957,0.5385,0.4836536869381737,0.7482156145157074,0.36977822812371447,0.6698500000000001,0.2198580413206061,0.1963,0.11943436133151408,0.21605,0.17295125356906524,0.09607292711513221,0.1390519953609713
higher_noise,0.6,0.28025491304084554,0.07208509984079232,0.08721975365702846,0.023510223138811365,0.9597,0.6545029157052447,1.128487201346378,0.479068408937155,0.54665,0.20889165852182798,0.27405,0.12349549024604548,0.14015,0.06016230362758542,0.21069916600762134,0.20385937425666523
higher_noise,0.625,0.33653252131792744,0.06064328142663711,0.10653194829167308,0.023570609165302226,1.7868000000000002,0.805683084924422,1.646023720859405,0.4157175327980928,0.36665000000000003,0.14588390551698596,0.36525,0.09997367709107786,0.1018,0.00727323861838727,0.43062030734303774,0.2476087066135163
higher_noise,0.65,0.36090626325222075,0.06680465133150415,0.10651298954463932,0.03853098856938506,2.5820999999999996,1.0427579830004232,1.8707792203151812,0.2743374014216868,0.30005000000000004,0.13275969309662897,0.41705,0.10255038057245595,0.10745,0.013380022421505875,0.5653593512270823,0.20591263221876158
higher_noise,0.675,0.40436454879968176,0.07619598447825214,0.09976801950755554,0.05921652950004202,3.6890500000000004,1.4565926077664955,1.9644174833803714,0.4207509503383054,0.28104999999999997,0.07459909516877533,0.4444,0.07680813035668096,0.1058,0.015046594299043219,0.6129307242839005,0.12139079366922526
higher_noise,0.7,0.48403477611371637,0.11620564258072526,0.07638035030336399,0.07683091402413905,4.309900000000001,1.03441740983888,1.7780905995086929,0.5384528968760793,0.26665,0.046859156581777646,0.3782,0.07694052537151305,0.1032,0.011700427342623004,0.5136800453567023,0.22681639630893277
higher_noise,0.725,0.5571570189415249,0.13260060938906623,0.04386329985609486,0.0634852916376117,4.0428,1.1107306204076266,1.4636333037756284,0.5098969962200852,0.28995000000000004,0.07331759300771162,0.30085,0.1798385155261983,0.0995,0.0,0.3725547064985074,0.31692990665426474
higher_noise,0.75,0.645991086955447,0.09644293973974552,0.017917253712778716,0.04562055487570121,3.2823,1.454186240555941,1.1379494468524396,0.4515232323396817,0.36574999999999996,0.11531894178032216,0.17585,0.14738028098162326,0.0995,0.0,0.1858480922896355,0.22068768915641548
higher_noise,0.775,0.7110627101613936,0.04961006899567632,0.0018782563429316258,0.0018516930911700717,1.9017499999999998,1.054715792418876,0.6306586537292689,0.5339410469709451,0.62815,0.3192850563716101,0.05505,0.06928381645248927,0.44375,0.44551183111862097,0.04355958055203899,0.07626234710342344
higher_noise,0.8,0.7480777204858041,0.036771746636076096,0.0006922677554729053,0.0010227771088149162,1.33215,0.5344485761563553,0.3263478630775441,0.4076377712091412,0.78755,0.27876866653991883,0.018000000000000002,0.028285253323163922,0.61305,0.4463558900200103,0.01023429434495624,0.023710763143963396
higher_noise,0.825,0.7754818745041838,0.029662949005625952,0.00014301627556664043,0.00025192732693109953,1.0489000000000002,0.12745822845152052,0.0773271695921138,0.1706466747498809,0.9512499999999999,0.1269945864987953,0.0028,0.007409453421137082,0.88125,0.28910851961004386,0.000477107260728038,0.001471332483568955
higher_noise,0.85,0.7972481785454721,0.0249511195968735,1.6942034764736637e-05,2.4388367205159e-05,1.00075,0.0023717082451263035,0.0086277169633687,0.027283236611516607,0.99925,0.002371708245126263,0.0001,0.00031622776601683794,0.99465,0.01691818548190083,6.470794193314205e-08,2.0462447921064781e-07
higher_noise,0.875,0.815179709287948,0.02156592875958373,2.516758722340151e-06,3.363374093172062e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
higher_noise,0.9,0.8303208398009214,0.01899438315683512,4.4201087961449804e-07,6.0077844961093e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lower_noise,0.4,0.14524079503118467,0.07152091142086292,0.054871770795874616,0.014462139882600677,0.11875,0.11904300110090937,0.31247119707112514,0.13480881936587125,0.89175,0.09920748459667748,0.06105000000000001,0.05217728858846964,0.471,0.21904654502842288,0.005875717795547522,0.01361753869540757
lower_noise,0.425,0.1748716587685932,0.08995013234351366,0.059894861315937645,0.014068698470371897,0.21284999999999998,0.32360907915432646,0.3901552428215507,0.23135641455184547,0.84805,0.16542410982414596,0.08485000000000001,0.0875169983488922,0.38775,0.1849323074352703,0.02152931543292472,0.058991597744953
lower_noise,0.45,0.20895216965313063,0.10836791624664169,0.06235314971697037,0.020159748451145425,0.3568,0.5628062228195815,0.4796151444438584,0.292664603675525,0.78415,0.20074390124954955,0.12125,0.11993290948600298,0.31385,0.18564587705270125,0.04589357252825672,0.11042193376985249
lower_noise,0.475,0.25713800816402743,0.10243793771901258,0.06149999943404907,0.01782485343616997,0.5259,0.7017042666093586,0.6206140705558256,0.3363486541408561,0.701,0.209366504802782,0.1568,0.11664123532343859,0.20395,0.121316722764103,0.07034406204969655,0.13529081770256704
lower_noise,0.5,0.3152876912721085,0.1090520159973746,0.06893259633072231,0.017067005396975168,1.0188,1.0468844837049704,0.9473204821733304,0.43045202862790205,0.5368999999999999,0.2358546869013489,0.2407,0.1284359330128796,0.14645,0.08188184237736172,0.17683415136028957,0.21081964678995313
lower_noise,0.525,0.36216583067692404,0.1081560559439892,0.0711511396876051,0.03715305263073541,1.7534500000000002,1.3544883915256631,1.2245512336611637,0.39223356298528983,0.42605000000000004,0.19548905198103664,0.31465,0.13164156933802398,0.13974999999999999,0.0663773932399679,0.28622540617708714,0.21952291221006842
lower_noise,0.55,0.41037591147302577,0.10942192408723582,0.0698189371738546,0.04059580950749355,2.4918,1.4253451277965394,1.5259292586081217,0.32985653063729947,0.348,0.15142654985173504,0.3553,0.11971730590576006,0.11765,0.033974704642653716,0.40079614224925325,0.23037330526220043
lower_noise,0.575,0.4866258290213385,0.1072123368561999,0.06117549493525415,0.04698772421436562,3.6064,1.119647285730843,1.7100882134490818,0.3189014167114757,0.25665,0.07382526291483453,0.3648,0.10287646313256821,0.10170000000000001,0.0069570108523704325,0.47335724358120546,0.16796098655532765
lower_noise,0.6,0.5555793315437746,0.12821048082590503,0.043871333680830654,0.054980336009492106,3.8888,1.0731427677620533,1.4207566113693284,0.41954121933679345,0.30484999999999995,0.07600038377096086,0.2694,0.09509463123062672,0.10095000000000001,0.004585302607244146,0.2975484638305884,0.17257699231295906
lower_noise,0.625,0.6571435508509167,0.10085355870050726,0.018429292204408972,0.04289920347074686,3.0765000000000002,0.9842911436945654,1.0854889688308185,0.4469840893845056,0.38785,0.13122056283643624,0.1193,0.08609336017758087,0.0995,0.0,0.11641434753251179,0.13642476325573472
lower_noise,0.65,0.7346799627136268,0.049188925139354266,0.002628887902178911,0.0024929977761411924,2.16575,0.5975731126816198,0.8023054404286926,0.2882873860471751,0.45735000000000003,0.13457753857493784,0.04315,0.02408324682798766,0.0995,0.0,0.024791561722685904,0.024577040025723636
lower_noise,0.675,0.7786347719749164,0.029577864617265238,0.0008732646010023154,0.0007704957680687135,1.7101,0.4658920833555055,0.4856540183931797,0.32222882555820326,0.6742,0.23573386594962456,0.01815,0.014447318090220066,0.3705,0.4159138532597025,0.006178322474217871,0.006550998927911947
