replication,N,dt,omega_std,K,seed,actual_seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,memory_score,reorganization_score
baseline_shifted_seeds,400,0.03,0.4,0.575,1,1001,0.1665031333629656,0.06405517957688374,0.12521739130434784,0.3335822636982732,0,0.8756521739130435,0.06478260869565218,0.22608695652173913,0.002687197505608436
baseline_shifted_seeds,400,0.03,0.4,0.575,2,1002,0.15425445725013912,0.04788897355839992,0.10956521739130434,0.32862663181488533,0,0.8956521739130435,0.06652173913043478,0.45260869565217393,0.002281128563637899
baseline_shifted_seeds,400,0.03,0.4,0.575,3,1003,0.12353931976981002,0.03311741047070469,0.05608695652173913,0.23008956914616466,0,0.9439130434782609,0.03739130434782609,0.4230434782608696,0.00048253568022214085
baseline_shifted_seeds,400,0.03,0.4,0.575,4,1004,0.15993668529259752,0.06272338552901463,0.14304347826086958,0.3867021635923856,0,0.87,0.07739130434782608,0.35782608695652174,0.0038905600787616295
baseline_shifted_seeds,400,0.03,0.4,0.575,5,1005,0.1096191887171483,0.05824960178526791,0.07347826086956522,0.27233465179974525,0,0.9295652173913044,0.043043478260869565,0.43,0.0008256527877195093
baseline_shifted_seeds,400,0.03,0.4,0.575,6,1006,0.20680545746896312,0.06590498067621614,0.1917391304347826,0.4664589284675232,0,0.8365217391304348,0.10739130434782608,0.1991304347826087,0.008189220039325045
baseline_shifted_seeds,400,0.03,0.4,0.575,7,1007,0.12663214760863403,0.08904376749140411,0.11869565217391305,0.3825521203231072,0,0.9013043478260869,0.05304347826086957,0.6356521739130435,0.0020027218563248763
baseline_shifted_seeds,400,0.03,0.4,0.575,8,1008,0.20106883575433357,0.05749930711338087,0.15739130434782608,0.379372678891882,0,0.8482608695652174,0.09347826086956522,0.12,0.005381139747670097
baseline_shifted_seeds,400,0.03,0.4,0.575,9,1009,0.09855883333474998,0.045318069491293626,0.06217391304347826,0.2503120925310976,0,0.94,0.03434782608695652,0.4817391304347826,0.0005158605883219446
baseline_shifted_seeds,400,0.03,0.4,0.6,0,1000,0.25300814792433723,0.075302314581739,0.3091304347826087,0.5529400709997443,0,0.7308695652173913,0.14391304347826087,0.11739130434782609,0.021416132135025967
baseline_shifted_seeds,400,0.03,0.4,0.6,1,1001,0.20427268364783344,0.08068144575833373,0.19217391304347825,0.45733591993992423,0,0.8317391304347826,0.11043478260869566,0.19391304347826088,0.00849814870800177
baseline_shifted_seeds,400,0.03,0.4,0.6,2,1002,0.24446549716152474,0.04191562140196061,0.25478260869565217,0.4928609431297635,0,0.77,0.12608695652173912,0.10565217391304348,0.014292967464121157
baseline_shifted_seeds,400,0.03,0.4,0.6,3,1003,0.14328910251288954,0.04382519881415082,0.06391304347826086,0.24636909621338082,0,0.9365217391304348,0.041304347826086954,0.5269565217391304,0.0006459620883195338
