replication,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
lower_noise,0.8,0.8184432064346139,0.0226293689969748,0.007836729138039133,0.0017290501158124265,7.014478260869565,0.42240238945576214,1.5036538532200299,0.09125628421480282,0.25873913043478264,0.01753257837135845,0.30917391304347824,0.05186075502924461,0.08652173913043479,0.0,0.3462085933545088,0.07169810525679793
lower_noise,0.825,0.8383871767645517,0.018809683183815727,0.006833328901614337,0.001124491133209733,6.490565217391304,0.7931940606783436,1.5010638889560433,0.15556848391736552,0.26917391304347826,0.042850761669746065,0.2398695652173913,0.06831947697895227,0.08652173913043479,0.0,0.2724961722148619,0.1099591026740392
lower_noise,0.85,0.8543701472614856,0.015324037372072177,0.006119949641515679,0.0008938017797272674,6.430130434782609,0.8107301054776158,1.5217776163184147,0.1609740289091139,0.2718260869565218,0.05411905473764561,0.20943478260869566,0.05900599651263119,0.08652173913043479,0.0,0.24133041460469506,0.09915854465058609
lower_noise,0.875,0.8678210987331167,0.013040894588146392,0.005401453529901556,0.0013303983879395785,5.680826086956522,0.794814068500717,1.4166470666747593,0.17232436094369646,0.28747826086956524,0.04371039480188448,0.15791304347826088,0.05758341437798015,0.08652173913043479,0.0,0.16680230532292886,0.08418685638008455
lower_noise,0.9,0.8794111740205439,0.011778864548127106,0.004617131105545904,0.001164464628202045,5.3017391304347825,0.5231584559254503,1.3033205846947054,0.1584380472053333,0.31230434782608696,0.023106785701902374,0.12,0.036924965214345906,0.08652173913043479,0.0,0.11030943657700787,0.04491132093663069
lower_noise,0.925,0.8900781326876908,0.01025149453034572,0.004132216388161467,0.0009940224478673933,4.560695652173913,0.8963599098613911,1.1930563689164262,0.2657414985028148,0.3491739130434782,0.0809200533270696,0.08634782608695653,0.039913895984075506,0.09152173913043479,0.015811388300841896,0.07499945229008313,0.05066296399209327
lower_noise,0.95,0.8987114622217731,0.009111568885381654,0.003614071947164841,0.0007294076931365031,4.678521739130435,0.8750145484432802,1.0499234022388462,0.1624428185248322,0.3718695652173913,0.04128987796378466,0.07104347826086957,0.031790508346359846,0.08691304347826087,0.0012374129974571915,0.04926638590824027,0.029588048613585057
lower_noise,0.975,0.9063335713143589,0.008159175302469126,0.003071360169079767,0.0008227731865313294,4.3781739130434785,0.8421749680135253,0.9447336226836749,0.1655019426575293,0.3883913043478261,0.06144074660528833,0.05639130434782609,0.035874205526230205,0.08826086956521739,0.005499613322031965,0.03570018484971833,0.028565593739105475
lower_noise,1.0,0.9133632328068824,0.007625010921687892,0.0026757725570357984,0.0007923441948390683,3.7162608695652173,0.9470747409826488,0.8425920988865034,0.21695393461202045,0.4240434782608696,0.07908717031413234,0.042956521739130435,0.030710141507820695,0.13908695652173914,0.11840649778942272,0.02598252375652016,0.02491205913092205
lower_noise,1.025,0.9192983229020012,0.007095398134263987,0.00241343898541297,0.0007267529121903673,3.8203043478260867,0.9879987272168657,0.7553474940242004,0.1699023427481443,0.5042608695652174,0.09269105679666144,0.03656521739130435,0.026872590233546774,0.16586956521739132,0.16567306219501118,0.01736155505271608,0.016994811165580877
lower_noise,1.05,0.924483096643655,0.006667123649843971,0.0019212817312485738,0.0008538642780135931,3.940565217391304,1.1152663501227078,0.704752482968251,0.24722120040104947,0.5131304347826087,0.16202118152889813,0.03378260869565217,0.0293112493485742,0.25430434782608696,0.331148761443281,0.017994097763626614,0.02195821685355908
lower_noise,1.075,0.9293250775379015,0.006145917915184726,0.0018073884218339179,0.001121452792717867,3.7066521739130436,1.2272911489851264,0.6340869544922725,0.38253011753899635,0.5819130434782609,0.24417440164009638,0.028913043478260868,0.026758859223515473,0.307,0.3822904610886354,0.015788935668520153,0.020758472625002047
lower_noise,1.1,0.9333789786082549,0.005803574415243581,0.0016055916688729871,0.0009818586675087904,3.578478260869565,1.251299198809037,0.5499195812342111,0.3363531835755351,0.6430869565217392,0.23124608343215136,0.022869565217391304,0.022792084174756717,0.35434782608695653,0.41155786734899574,0.009516913495703754,0.012105872040077027
lower_noise,1.125,0.9372761299795819,0.0053766761087798015,0.0013915798536023,0.0009976601004318259,3.588173913043478,1.3534735168471355,0.4701032707484349,0.34711479792167993,0.6493913043478261,0.2537175145504662,0.019130434782608695,0.020333286849038356,0.39704347826086955,0.4189470202246264,0.007766425840475606,0.01104252874907981
lower_noise,1.15,0.9407226149542911,0.004981978771333803,0.0012254711918034044,0.0008921182986918408,3.340782608695652,1.520602623220206,0.4600922446853689,0.37280659194736965,0.6966956521739129,0.2311088673085138,0.015217391304347825,0.01889846181182961,0.4628260869565217,0.40236568087601343,0.007032039953610016,0.015293445939021244
