K,kick_strength,seed,R_pre_mean,R_post_mean,R_change,cluster_pre_mean,cluster_post_mean,cluster_change,cluster_pre_mode,cluster_post_mode,cluster_shift,kick_distance,recovery_similarity,memory_loss,core_overlap,new_core_fraction,irreversibility_score,regime
1.05,0.8,3,0.9146101194258348,0.914610119425474,3.608224830031759e-13,1.0,1.0,0.0,1,1,0,0.23740565444346806,1.0,0.0,0.6833333333333333,0.31666666666666665,0.31666666666675686,metastable
1.05,0.8,4,0.9134462783067365,0.9134462783061341,6.024070131616099e-13,1.0,1.0,0.0,1,1,0,0.2570652733390806,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000001503,irreversible
1.05,0.8,5,0.9219072571414653,0.92190725714136,1.0524914273446484e-13,1.0,1.0,0.0,1,1,0,0.26946486824883564,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000262,irreversible
1.05,0.8,6,0.9106435234704061,0.9106435234686409,1.765254609153999e-12,2.0,2.0,0.0,2,2,0,0.2929323807861649,1.0,0.0,0.0,1.0,1.0000000000004414,irreversible
1.05,0.8,7,0.9292360043626611,0.9292360043626665,5.440092820663267e-15,2.0,2.0,0.0,2,2,0,0.3137645108385745,1.0000000000000002,-2.220446049250313e-16,0.08333333333333333,0.9166666666666666,0.9166666666666677,irreversible
1.05,0.8,8,0.9084055022712755,0.9084055022709137,3.618216837253385e-13,2.0,2.0,0.0,2,2,0,0.30264676987830497,0.9999999999999999,1.1102230246251565e-16,0.7833333333333333,0.21666666666666667,0.21666666666675724,reversible
1.05,0.8,9,0.9153005065188995,0.9153005065181687,7.30748794808278e-13,1.0,1.0,0.0,1,1,0,0.2529074120190332,1.0,0.0,0.8,0.19999999999999996,0.20000000000018264,reversible
1.05,0.8,10,0.9214796053098823,0.9214796053097952,8.704148513061227e-14,1.0,1.0,0.0,1,1,0,0.26845283135329534,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000215,irreversible
1.05,0.8,11,0.9234159836206285,0.9234159836205408,8.770761894538737e-14,3.0,3.0,0.0,3,3,0,0.2679855568226027,1.0000000000000002,-2.220446049250313e-16,0.016666666666666666,0.9833333333333333,0.9833333333333549,irreversible
1.05,0.8,12,0.9164386225556939,0.916438622554448,1.2458922782343507e-12,1.0,1.0,0.0,1,1,0,0.27224519597628294,1.0000000000000004,-4.440892098500626e-16,0.3333333333333333,0.6666666666666667,0.6666666666669778,irreversible
1.05,0.8,13,0.90498064277442,0.9049806427740853,3.347322419244847e-13,1.0,1.0,0.0,1,1,0,0.2561269155203816,1.0,0.0,0.0,1.0,1.0000000000000837,irreversible
1.05,0.8,14,0.9231546278663997,0.9231546278663072,9.248157795127554e-14,2.0,2.0,0.0,2,2,0,0.25025318599816815,1.0,0.0,0.0,1.0,1.000000000000023,irreversible
1.05,0.8,15,0.9147061866492835,0.9147061866477989,1.4845902285287593e-12,2.0,2.0,0.0,2,2,0,0.28502069209065406,1.0,0.0,0.05,0.95,0.9500000000003711,irreversible
1.05,0.8,16,0.9169763786737473,0.9169763786732135,5.337952302397753e-13,2.0,2.0,0.0,2,2,0,0.2692276120484055,1.0,0.0,0.0,1.0,1.0000000000001334,irreversible
1.05,0.8,17,0.9135626602913948,0.9135626602912952,9.958700530887654e-14,1.0,1.0,0.0,1,1,0,0.279673379802743,1.0000000000000002,-2.220446049250313e-16,0.8,0.19999999999999996,0.20000000000002463,reversible
1.05,0.8,18,0.9049727710880837,0.9049727710874136,6.701306176637445e-13,1.0,1.0,0.0,1,1,0,0.27988870702187263,1.0,0.0,0.8666666666666667,0.1333333333333333,0.13333333333350084,reversible
1.05,0.8,19,0.9187553506894153,0.91875535068922,1.9528823003156504e-13,1.0,1.0,0.0,1,1,0,0.2673808214540693,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000486,irreversible
1.05,0.9,0,0.9173132609633049,0.9173132609632975,7.438494264988549e-15,2.0,2.0,0.0,2,2,0,0.34415194568358665,1.0,0.0,0.03333333333333333,0.9666666666666667,0.9666666666666686,irreversible
1.05,0.9,1,0.9325440737650667,0.9325440737649608,1.0580425424677742e-13,1.0,1.0,0.0,1,1,0,0.36659678277522656,1.0,0.0,0.3,0.7,0.7000000000000264,irreversible
1.05,0.9,2,0.9123287540555869,0.9123287540552253,3.615996391204135e-13,1.0,1.0,0.0,1,1,0,0.35680389314978145,1.0,0.0,0.0,1.0,1.0000000000000904,irreversible
1.05,0.9,3,0.9146101194258348,0.9146101194254735,3.6126657221302594e-13,1.0,1.0,0.0,1,1,0,0.29121320719538846,1.0000000000000002,-2.220446049250313e-16,0.65,0.35,0.3500000000000901,metastable
1.05,0.9,4,0.9134462783067365,0.9134462783061331,6.034062138837726e-13,1.0,1.0,0.0,1,1,0,0.31465004432663024,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000001505,irreversible
1.05,0.9,5,0.9219072571414653,0.9219072571413582,1.0702549957386509e-13,1.0,1.0,0.0,1,1,0,0.32837406531701563,0.9999999999999999,1.1102230246251565e-16,0.0,1.0,1.0000000000000266,irreversible
1.05,0.9,6,0.9106435234704061,0.9106435234686372,1.768918345135262e-12,2.0,2.0,0.0,2,2,0,0.3550989395108478,0.9999999999999999,1.1102230246251565e-16,0.0,1.0,1.0000000000004423,irreversible
1.05,0.9,7,0.9292360043626611,0.9292360043626674,6.328271240363392e-15,2.0,2.0,0.0,2,2,0,0.38020617485138786,0.9999999999999998,2.220446049250313e-16,0.13333333333333333,0.8666666666666667,0.8666666666666685,irreversible
1.05,0.9,8,0.9084055022712755,0.9084055022709281,3.473887844052115e-13,2.0,2.0,0.0,2,2,0,0.3662902551220858,1.0000000000000002,-2.220446049250313e-16,0.8833333333333333,0.1166666666666667,0.11666666666675332,reversible
1.05,0.9,9,0.9153005065188995,0.9153005065181714,7.280842595491777e-13,1.0,1.0,0.0,1,1,0,0.3079858292773926,0.9999999999999999,1.1102230246251565e-16,0.8333333333333334,0.16666666666666663,0.16666666666684876,reversible
1.05,0.9,10,0.9214796053098823,0.921479605309795,8.72635297355373e-14,1.0,1.0,0.0,1,1,0,0.32705085886181484,0.9999999999999998,2.220446049250313e-16,0.016666666666666666,0.9833333333333333,0.9833333333333554,irreversible
1.05,0.9,11,0.9234159836206285,0.9234159836205406,8.79296635503124e-14,3.0,3.0,0.0,3,3,0,0.3266558027137042,0.9999999999999999,1.1102230246251565e-16,0.016666666666666666,0.9833333333333333,0.9833333333333554,irreversible
1.05,0.9,12,0.9164386225556939,0.9164386225544472,1.2466694343515883e-12,1.0,1.0,0.0,1,1,0,0.33102499349652525,0.9999999999999999,1.1102230246251565e-16,0.15,0.85,0.8500000000003117,irreversible
1.05,0.9,13,0.90498064277442,0.9049806427740869,3.331779296900095e-13,1.0,1.0,0.0,1,1,0,0.3119688734471462,1.0,0.0,0.0,1.0,1.0000000000000833,irreversible
1.05,0.9,14,0.9231546278663997,0.9231546278663063,9.336975637097567e-14,2.0,2.0,0.0,2,2,0,0.3055697279459352,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.000000000000023,irreversible
1.05,0.9,15,0.9147061866492835,0.9147061866478052,1.478261957288396e-12,2.0,2.0,0.0,2,2,0,0.3447394411660015,0.9999999999999999,1.1102230246251565e-16,0.7166666666666667,0.2833333333333333,0.28333333333370303,metastable
1.05,0.9,16,0.9169763786737473,0.9169763786732152,5.32018873400375e-13,2.0,2.0,0.0,2,2,0,0.32629971891682885,0.9999999999999998,2.220446049250313e-16,0.0,1.0,1.0000000000001332,irreversible
1.05,0.9,17,0.9135626602913948,0.9135626602913014,9.336975637097567e-14,1.0,1.0,0.0,1,1,0,0.33921402636192144,1.0000000000000002,-2.220446049250313e-16,0.8166666666666667,0.18333333333333335,0.18333333333335647,reversible
1.05,0.9,18,0.9049727710880837,0.9049727710874196,6.641354133307686e-13,1.0,1.0,0.0,1,1,0,0.3384514978699342,1.0000000000000002,-2.220446049250313e-16,0.8833333333333333,0.1166666666666667,0.11666666666683251,reversible
1.05,0.9,19,0.9187553506894153,0.9187553506892184,1.9684254226604025e-13,1.0,1.0,0.0,1,1,0,0.32655996458531633,1.0,0.0,0.0,1.0,1.0000000000000493,irreversible
1.05,1.0,0,0.9173132609633049,0.9173132609632983,6.5503158452884236e-15,2.0,2.0,0.0,2,2,0,0.40760812482259334,1.0,0.0,0.31666666666666665,0.6833333333333333,0.683333333333335,irreversible
1.05,1.0,1,0.9325440737650667,0.9325440737649605,1.0613732115416497e-13,1.0,1.0,0.0,1,1,0,0.43165828661491445,1.0,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333599,irreversible
1.05,1.0,2,0.9123287540555869,0.9123287540552266,3.602673714908633e-13,1.0,1.0,0.0,1,1,0,0.4218700240676443,1.0,0.0,0.0,1.0,1.0000000000000902,irreversible
1.05,1.0,3,0.9146101194258348,0.9146101194254737,3.611555499105634e-13,1.0,1.0,0.0,1,1,0,0.34728706259872266,0.9999999999999999,1.1102230246251565e-16,0.65,0.35,0.35000000000009035,metastable
1.05,1.0,4,0.9134462783067365,0.9134462783061332,6.032951915813101e-13,1.0,1.0,0.0,1,1,0,0.3743076784720879,1.0,0.0,0.0,1.0,1.0000000000001508,irreversible
1.05,1.0,5,0.9219072571414653,0.9219072571413562,1.0902390101819037e-13,1.0,1.0,0.0,1,1,0,0.388729854774285,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.000000000000027,irreversible
1.05,1.0,6,0.9106435234704061,0.9106435234686318,1.7743584379559252e-12,2.0,2.0,0.0,2,2,0,0.41809817499408897,0.9999999999999998,2.220446049250313e-16,0.0,1.0,1.0000000000004439,irreversible
1.05,1.0,7,0.9292360043626611,0.9292360043626694,8.326672684688674e-15,2.0,2.0,0.0,2,2,0,0.4473999905927053,1.0000000000000002,-2.220446049250313e-16,0.16666666666666666,0.8333333333333334,0.8333333333333353,irreversible
1.05,1.0,8,0.9084055022712755,0.9084055022709473,3.2818192607919627e-13,2.0,2.0,0.0,2,2,0,0.4303993070689579,1.0,0.0,0.8833333333333333,0.1166666666666667,0.11666666666674874,reversible
1.05,1.0,9,0.9153005065188995,0.9153005065181755,7.239764343580646e-13,1.0,1.0,0.0,1,1,0,0.36443353351768903,1.0,0.0,0.85,0.15000000000000002,0.15000000000018102,reversible
1.05,1.0,10,0.9214796053098823,0.921479605309795,8.72635297355373e-14,1.0,1.0,0.0,1,1,0,0.38708525285072193,0.9999999999999999,1.1102230246251565e-16,0.016666666666666666,0.9833333333333333,0.9833333333333552,irreversible
1.05,1.0,11,0.9234159836206285,0.923415983620541,8.748557434046234e-14,3.0,3.0,0.0,3,3,0,0.38692027793110395,0.9999999999999999,1.1102230246251565e-16,0.016666666666666666,0.9833333333333333,0.9833333333333553,irreversible
1.05,1.0,12,0.9164386225556939,0.9164386225544466,1.2472245458639009e-12,1.0,1.0,0.0,1,1,0,0.39105267428874413,1.0,0.0,0.1,0.9,0.9000000000003119,irreversible
1.05,1.0,13,0.90498064277442,0.9049806427740902,3.29847260616134e-13,1.0,1.0,0.0,1,1,0,0.369214738265525,1.0,0.0,0.0,1.0,1.0000000000000824,irreversible
1.05,1.0,14,0.9231546278663997,0.9231546278663059,9.381384558082573e-14,2.0,2.0,0.0,2,2,0,0.3626454650169587,1.0,0.0,0.0,1.0,1.0000000000000235,irreversible
1.05,1.0,15,0.9147061866492835,0.9147061866478153,1.468158927764307e-12,2.0,2.0,0.0,2,2,0,0.4049453089357601,1.0000000000000002,-2.220446049250313e-16,0.85,0.15000000000000002,0.15000000000036684,reversible
1.05,1.0,16,0.9169763786737473,0.9169763786732177,5.295763827461997e-13,2.0,2.0,0.0,2,2,0,0.38425889830483717,0.9999999999999998,2.220446049250313e-16,0.03333333333333333,0.9666666666666667,0.9666666666667993,irreversible
1.05,1.0,17,0.9135626602913948,0.9135626602913083,8.64863736182997e-14,1.0,1.0,0.0,1,1,0,0.39964411495250163,1.0,0.0,0.8333333333333334,0.16666666666666663,0.16666666666668825,reversible
1.05,1.0,18,0.9049727710880837,0.9049727710874279,6.5580874064608e-13,1.0,1.0,0.0,1,1,0,0.39756588554744376,1.0,0.0,0.9,0.09999999999999998,0.10000000000016393,reversible
1.05,1.0,19,0.9187553506894153,0.9187553506892184,1.9684254226604025e-13,1.0,1.0,0.0,1,1,0,0.3875722560635204,1.0,0.0,0.0,1.0,1.0000000000000493,irreversible
1.1,0.0,0,0.9259202626613487,0.9259202626612817,6.705747068735946e-14,2.0,2.0,0.0,2,2,0,0.0,1.0,0.0,0.2,0.8,0.8000000000000168,irreversible
1.1,0.0,1,0.9393761614105243,0.9393761614105092,1.509903313490213e-14,1.0,1.0,0.0,1,1,0,0.0,1.0000000000000002,-2.220446049250313e-16,0.1,0.9,0.9000000000000036,irreversible
1.1,0.0,2,0.9217543333916186,0.9217543333915744,4.418687638008123e-14,1.0,1.0,0.0,1,1,0,0.0,0.9999999999999999,1.1102230246251565e-16,0.1,0.9,0.9000000000000112,irreversible
1.1,0.0,3,0.9235495360255415,0.9235495360254921,4.9404924595819466e-14,1.0,1.0,0.0,1,1,0,0.0,1.0000000000000002,-2.220446049250313e-16,0.2,0.8,0.8000000000000121,irreversible
1.1,0.0,4,0.9225691832836668,0.9225691832835867,8.004708007547379e-14,1.0,1.0,0.0,1,1,0,0.0,0.9999999999999998,2.220446049250313e-16,0.3333333333333333,0.6666666666666667,0.666666666666687,irreversible
1.1,0.0,5,0.9300833563583413,0.9300833563583295,1.176836406102666e-14,1.0,1.0,0.0,1,1,0,0.0,1.0000000000000002,-2.220446049250313e-16,0.05,0.95,0.9500000000000026,irreversible
1.1,0.0,6,0.920228186195119,0.9202281861949008,2.1826984664130578e-13,2.0,2.0,0.0,2,2,0,0.0,0.9999999999999999,1.1102230246251565e-16,0.21666666666666667,0.7833333333333333,0.7833333333333881,irreversible
1.1,0.0,7,0.9365469950507168,0.9365469950507174,5.551115123125783e-16,2.0,2.0,0.0,2,2,0,0.0,1.0000000000000002,-2.220446049250313e-16,0.05,0.95,0.9499999999999998,irreversible
1.1,0.0,8,0.918268574298607,0.9182685742985642,4.2743586448068527e-14,2.0,2.0,0.0,2,2,0,0.0,1.0,0.0,0.1,0.9,0.9000000000000107,irreversible
1.1,0.0,9,0.9242901281021644,0.9242901281020638,1.0058620603103918e-13,1.0,1.0,0.0,1,1,0,0.0,0.9999999999999998,2.220446049250313e-16,0.1,0.9,0.9000000000000254,irreversible
1.1,0.0,10,0.9296424139337517,0.9296424139337399,1.176836406102666e-14,1.0,1.0,0.0,1,1,0,0.0,0.9999999999999999,1.1102230246251565e-16,0.25,0.75,0.7500000000000031,irreversible
1.1,0.0,11,0.9312917519824743,0.9312917519824618,1.2434497875801753e-14,3.0,3.0,0.0,3,3,0,0.0,1.0000000000000002,-2.220446049250313e-16,0.13333333333333333,0.8666666666666667,0.8666666666666696,irreversible
1.1,0.0,12,0.9252610980549025,0.9252610980547148,1.8773871346411397e-13,1.0,1.0,0.0,1,1,0,0.0,1.0,0.0,0.05,0.95,0.9500000000000469,irreversible
1.1,0.0,13,0.9151338552874897,0.9151338552874507,3.8968828164342995e-14,1.0,1.0,0.0,1,1,0,0.0,1.0000000000000002,-2.220446049250313e-16,0.11666666666666667,0.8833333333333333,0.8833333333333429,irreversible
1.1,0.0,14,0.9312069869365628,0.9312069869365502,1.2545520178264269e-14,2.0,2.0,0.0,2,2,0,0.0,1.0,0.0,0.11666666666666667,0.8833333333333333,0.8833333333333364,irreversible
1.1,0.0,15,0.9238802736297717,0.9238802736295896,1.8207657603852567e-13,2.0,2.0,0.0,2,2,0,0.0,1.0000000000000002,-2.220446049250313e-16,0.16666666666666666,0.8333333333333334,0.8333333333333787,irreversible
1.1,0.0,16,0.9257650018114452,0.9257650018113776,6.761258219967203e-14,2.0,2.0,0.0,2,2,0,0.0,0.9999999999999998,2.220446049250313e-16,0.0,1.0,1.000000000000017,irreversible
1.1,0.0,17,0.9226250429575605,0.9226250429575343,2.6201263381153694e-14,1.0,1.0,0.0,1,1,0,0.0,1.0,0.0,0.13333333333333333,0.8666666666666667,0.8666666666666732,irreversible
1.1,0.0,18,0.9151094767432781,0.9151094767431948,8.337774914934926e-14,1.0,1.0,0.0,1,1,0,0.0,1.0,0.0,0.1,0.9,0.9000000000000209,irreversible
1.1,0.0,19,0.9273176948404745,0.9273176948404516,2.298161660974074e-14,1.0,1.0,0.0,1,1,0,0.0,0.9999999999999999,1.1102230246251565e-16,0.38333333333333336,0.6166666666666667,0.6166666666666726,irreversible
1.1,0.1,0,0.9259202626613487,0.9259202626612817,6.705747068735946e-14,2.0,2.0,0.0,2,2,0,0.005082959184978253,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000164,irreversible
1.1,0.1,1,0.9393761614105243,0.9393761614105092,1.509903313490213e-14,1.0,1.0,0.0,1,1,0,0.005567735344719993,1.0,0.0,0.48333333333333334,0.5166666666666666,0.5166666666666704,metastable
1.1,0.1,2,0.9217543333916186,0.9217543333915746,4.39648317751562e-14,1.0,1.0,0.0,1,1,0,0.005307263305182275,0.9999999999999999,1.1102230246251565e-16,0.8833333333333333,0.1166666666666667,0.1166666666666778,reversible
1.1,0.1,3,0.9235495360255415,0.9235495360254921,4.9404924595819466e-14,1.0,1.0,0.0,1,1,0,0.004175440822384302,0.9999999999999999,1.1102230246251565e-16,0.75,0.25,0.25000000000001243,metastable
1.1,0.1,4,0.9225691832836668,0.9225691832835867,8.004708007547379e-14,1.0,1.0,0.0,1,1,0,0.004554961461759155,1.0,0.0,0.06666666666666667,0.9333333333333333,0.9333333333333533,irreversible
1.1,0.1,5,0.9300833563583413,0.9300833563583295,1.176836406102666e-14,1.0,1.0,0.0,1,1,0,0.004855247808518315,1.0,0.0,0.0,1.0,1.0000000000000029,irreversible
1.1,0.1,6,0.920228186195119,0.9202281861949004,2.1860291354869332e-13,2.0,2.0,0.0,2,2,0,0.00540133673198373,1.0,0.0,0.0,1.0,1.0000000000000546,irreversible
1.1,0.1,7,0.9365469950507168,0.9365469950507174,5.551115123125783e-16,2.0,2.0,0.0,2,2,0,0.005785230342152614,0.9999999999999999,1.1102230246251565e-16,0.06666666666666667,0.9333333333333333,0.9333333333333336,irreversible
1.1,0.1,8,0.918268574298607,0.9182685742985642,4.2743586448068527e-14,2.0,2.0,0.0,2,2,0,0.005601349941135814,0.9999999999999999,1.1102230246251565e-16,0.03333333333333333,0.9666666666666667,0.9666666666666774,irreversible
1.1,0.1,9,0.9242901281021644,0.924290128102064,1.0036416142611415e-13,1.0,1.0,0.0,1,1,0,0.0045797356965694425,1.0,0.0,0.8666666666666667,0.1333333333333333,0.1333333333333584,reversible
1.1,0.1,10,0.9296424139337517,0.9296424139337399,1.176836406102666e-14,1.0,1.0,0.0,1,1,0,0.004845457257861452,0.9999999999999999,1.1102230246251565e-16,0.31666666666666665,0.6833333333333333,0.6833333333333365,irreversible
1.1,0.1,11,0.9312917519824743,0.9312917519824618,1.2434497875801753e-14,3.0,3.0,0.0,3,3,0,0.004834404950814775,0.9999999999999996,4.440892098500626e-16,0.016666666666666666,0.9833333333333333,0.9833333333333368,irreversible
1.1,0.1,12,0.9252610980549025,0.9252610980547148,1.8773871346411397e-13,1.0,1.0,0.0,1,1,0,0.004960474886224864,1.0,0.0,0.8166666666666667,0.18333333333333335,0.18333333333338028,reversible
1.1,0.1,13,0.9151338552874897,0.9151338552874504,3.930189507173054e-14,1.0,1.0,0.0,1,1,0,0.004633053394615061,0.9999999999999999,1.1102230246251565e-16,0.0,1.0,1.0000000000000098,irreversible
1.1,0.1,14,0.9312069869365628,0.9312069869365502,1.2545520178264269e-14,2.0,2.0,0.0,2,2,0,0.004485647838096685,1.0,0.0,0.6166666666666667,0.3833333333333333,0.3833333333333364,metastable
1.1,0.1,15,0.9238802736297717,0.9238802736295895,1.821875983409882e-13,2.0,2.0,0.0,2,2,0,0.0053028351034647425,1.0,0.0,0.0,1.0,1.0000000000000455,irreversible
1.1,0.1,16,0.9257650018114452,0.9257650018113776,6.761258219967203e-14,2.0,2.0,0.0,2,2,0,0.0049821369432875295,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000167,irreversible
1.1,0.1,17,0.9226250429575605,0.9226250429575344,2.609024107869118e-14,1.0,1.0,0.0,1,1,0,0.0051455148148101815,1.0,0.0,0.5,0.5,0.5000000000000066,metastable
1.1,0.1,18,0.9151094767432781,0.9151094767431948,8.337774914934926e-14,1.0,1.0,0.0,1,1,0,0.005223089436370398,0.9999999999999999,1.1102230246251565e-16,0.7333333333333333,0.2666666666666667,0.2666666666666877,metastable
1.1,0.1,19,0.9273176948404745,0.9273176948404515,2.3092638912203256e-14,1.0,1.0,0.0,1,1,0,0.0047804830987612235,0.9999999999999998,2.220446049250313e-16,0.0,1.0,1.000000000000006,irreversible
1.1,0.2,0,0.9259202626613487,0.9259202626612817,6.705747068735946e-14,2.0,2.0,0.0,2,2,0,0.020193045814065447,1.0,0.0,0.0,1.0,1.0000000000000169,irreversible
1.1,0.2,1,0.9393761614105243,0.9393761614105094,1.4876988529977098e-14,1.0,1.0,0.0,1,1,0,0.02209382812342442,0.9999999999999999,1.1102230246251565e-16,0.5333333333333333,0.4666666666666667,0.4666666666666705,metastable
1.1,0.2,2,0.9217543333916186,0.921754333391575,4.363176486776865e-14,1.0,1.0,0.0,1,1,0,0.021078674462537306,1.0000000000000002,-2.220446049250313e-16,0.85,0.15000000000000002,0.1500000000000107,reversible
1.1,0.2,3,0.9235495360255415,0.9235495360254921,4.9404924595819466e-14,1.0,1.0,0.0,1,1,0,0.01660651766859711,0.9999999999999999,1.1102230246251565e-16,0.7833333333333333,0.21666666666666667,0.21666666666667914,reversible
1.1,0.2,4,0.9225691832836668,0.9225691832835867,8.004708007547379e-14,1.0,1.0,0.0,1,1,0,0.01810989112517447,0.9999999999999996,4.440892098500626e-16,0.0,1.0,1.0000000000000204,irreversible
1.1,0.2,5,0.9300833563583413,0.9300833563583293,1.199040866595169e-14,1.0,1.0,0.0,1,1,0,0.019288153457760138,1.0,0.0,0.0,1.0,1.000000000000003,irreversible
1.1,0.2,6,0.920228186195119,0.9202281861949001,2.1893598045608087e-13,2.0,2.0,0.0,2,2,0,0.0214311705939928,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000546,irreversible
1.1,0.2,7,0.9365469950507168,0.9365469950507174,5.551115123125783e-16,2.0,2.0,0.0,2,2,0,0.02295582617563563,0.9999999999999998,2.220446049250313e-16,0.03333333333333333,0.9666666666666667,0.966666666666667,irreversible
1.1,0.2,8,0.918268574298607,0.9182685742985641,4.285460875053104e-14,2.0,2.0,0.0,2,2,0,0.02222273995200541,0.9999999999999999,1.1102230246251565e-16,0.0,1.0,1.0000000000000107,irreversible
1.1,0.2,9,0.9242901281021644,0.924290128102064,1.0036416142611415e-13,1.0,1.0,0.0,1,1,0,0.018187698023347854,1.0,0.0,0.8333333333333334,0.16666666666666663,0.16666666666669172,reversible
1.1,0.2,10,0.9296424139337517,0.9296424139337399,1.176836406102666e-14,1.0,1.0,0.0,1,1,0,0.019247186053557908,0.9999999999999999,1.1102230246251565e-16,0.25,0.75,0.7500000000000031,irreversible
1.1,0.2,11,0.9312917519824743,0.9312917519824618,1.2434497875801753e-14,3.0,3.0,0.0,3,3,0,0.019202771093093873,1.0000000000000002,-2.220446049250313e-16,0.016666666666666666,0.9833333333333333,0.9833333333333362,irreversible
1.1,0.2,12,0.9252610980549025,0.9252610980547148,1.8773871346411397e-13,1.0,1.0,0.0,1,1,0,0.019693681911027383,1.0000000000000002,-2.220446049250313e-16,0.7833333333333333,0.21666666666666667,0.2166666666667134,reversible
1.1,0.2,13,0.9151338552874897,0.9151338552874501,3.963496197911809e-14,1.0,1.0,0.0,1,1,0,0.018400621743477563,0.9999999999999999,1.1102230246251565e-16,0.0,1.0,1.00000000000001,irreversible
1.1,0.2,14,0.9312069869365628,0.9312069869365502,1.2545520178264269e-14,2.0,2.0,0.0,2,2,0,0.017822918794434872,0.9999999999999998,2.220446049250313e-16,0.5666666666666667,0.43333333333333335,0.4333333333333367,metastable
1.1,0.2,15,0.9238802736297717,0.9238802736295892,1.8240964294591322e-13,2.0,2.0,0.0,2,2,0,0.021030983863888464,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000453,irreversible
1.1,0.2,16,0.9257650018114452,0.9257650018113772,6.794564910705958e-14,2.0,2.0,0.0,2,2,0,0.019762566257660485,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0000000000000169,irreversible
1.1,0.2,17,0.9226250429575605,0.9226250429575344,2.609024107869118e-14,1.0,1.0,0.0,1,1,0,0.02041849490494585,1.0000000000000002,-2.220446049250313e-16,0.43333333333333335,0.5666666666666667,0.566666666666673,metastable
1.1,0.2,18,0.9151094767432781,0.9151094767431951,8.304468224196171e-14,1.0,1.0,0.0,1,1,0,0.020710169321628502,1.0000000000000002,-2.220446049250313e-16,0.7,0.30000000000000004,0.3000000000000206,metastable
1.1,0.2,19,0.9273176948404745,0.9273176948404513,2.3203661214665772e-14,1.0,1.0,0.0,1,1,0,0.018997841239258295,1.0,0.0,0.0,1.0,1.0000000000000058,irreversible
1.1,0.3,0,0.9259202626613487,0.9259202626612817,6.705747068735946e-14,2.0,2.0,0.0,2,2,0,0.04491957961568338,0.9999999999999999,1.1102230246251565e-16,0.0,1.0,1.0000000000000169,irreversible
1.1,0.3,1,0.9393761614105243,0.9393761614105094,1.4876988529977098e-14,1.0,1.0,0.0,1,1,0,0.04905571508536821,1.0,0.0,0.48333333333333334,0.5166666666666666,0.5166666666666704,metastable
1.1,0.3,2,0.9217543333916186,0.921754333391575,4.363176486776865e-14,1.0,1.0,0.0,1,1,0,0.04686935264896541,1.0,0.0,0.8166666666666667,0.18333333333333335,0.18333333333334426,reversible
1.1,0.3,3,0.9235495360255415,0.9235495360254924,4.907185768843192e-14,1.0,1.0,0.0,1,1,0,0.037010886385621666,1.0,0.0,0.7666666666666667,0.23333333333333328,0.23333333333334555,reversible
1.1,0.3,4,0.9225691832836668,0.9225691832835866,8.01581023779363e-14,1.0,1.0,0.0,1,1,0,0.04033879710526955,0.9999999999999998,2.220446049250313e-16,0.0,1.0,1.0000000000000202,irreversible
1.1,0.3,5,0.9300833563583413,0.9300833563583292,1.2101430968414206e-14,1.0,1.0,0.0,1,1,0,0.04290546087307101,1.0000000000000004,-4.440892098500626e-16,0.0,1.0,1.0000000000000027,irreversible
1.1,0.3,6,0.920228186195119,0.9202281861948995,2.1949109196839345e-13,2.0,2.0,0.0,2,2,0,0.04757620097962545,1.0,0.0,0.0,1.0,1.0000000000000548,irreversible
1.1,0.3,7,0.9365469950507168,0.9365469950507174,5.551115123125783e-16,2.0,2.0,0.0,2,2,0,0.0509654938033971,1.0000000000000002,-2.220446049250313e-16,0.03333333333333333,0.9666666666666667,0.9666666666666666,irreversible
1.1,0.3,8,0.918268574298607,0.9182685742985639,4.3076653355456074e-14,2.0,2.0,0.0,2,2,0,0.04932491169818787,0.9999999999999999,1.1102230246251565e-16,0.0,1.0,1.0000000000000107,irreversible
1.1,0.3,9,0.9242901281021644,0.9242901281020643,1.000310945187266e-13,1.0,1.0,0.0,1,1,0,0.04043632998506097,1.0,0.0,0.85,0.15000000000000002,0.15000000000002503,reversible
1.1,0.3,10,0.9296424139337517,0.9296424139337399,1.176836406102666e-14,1.0,1.0,0.0,1,1,0,0.04280687287122964,1.0,0.0,0.18333333333333332,0.8166666666666667,0.8166666666666695,irreversible
